term_id,zh,en,entity_type,aliases,source_status,note,preferred,variant_group,variant_note,normalization_action,occurrence_count,train_count,dev_count,test_count,entity_type_all,translation_variants,ambiguity_flag,corrected_from_en,corrected_from_entity_type,correction_note,evidence_ids
TERM_TRAIN_0560,清热燥湿,clear heat and dry dampness,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0599; source_translation_variants=clear heat and dry dampness; source_entity_types=THERAPY; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0599,YES,TERM_TRAIN_VG_0560,single_form,unchanged,1,1,0,0,THERAPY,clear heat and dry dampness,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0599
TERM_TRAIN_0561,清热燥湿药,Heat-clearing and dampness-drying medicinals,THERAPY,medicinals that clear heat and dry dampness,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0406; source_translation_variants=Heat-clearing and dampness-drying medicinals; medicinals that clear heat and dry dampness; source_entity_types=THERAPY; text_type=17_four_diagnostics_tongue_pulse; 24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0406, TCM_TRAIN_0600",YES,TERM_TRAIN_VG_0561,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,2,2,0,0,THERAPY,Heat-clearing and dampness-drying medicinals; medicinals that clear heat and dry dampness,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0406, TCM_TRAIN_0600"
TERM_TRAIN_0562,清热药,Heat-clearing medicinals,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0382; source_translation_variants=Heat-clearing medicinals; source_entity_types=THERAPY; text_type=17_four_diagnostics_tongue_pulse; evidence_ids=TCM_TRAIN_0382,YES,TERM_TRAIN_VG_0562,single_form,unchanged,1,1,0,0,THERAPY,Heat-clearing medicinals,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0382
TERM_TRAIN_0563,清热解毒,clear heat and resolve toxin,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0597; source_translation_variants=clear heat and resolve toxin; source_entity_types=THERAPY; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0597,YES,TERM_TRAIN_VG_0563,single_form,unchanged,1,1,0,0,THERAPY,clear heat and resolve toxin,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0597
TERM_TRAIN_0564,清热解毒药,Heat-clearing and toxin-resolving medicinals,THERAPY,medicinals that clear heat and resolve toxin,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0404; source_translation_variants=Heat-clearing and toxin-resolving medicinals; medicinals that clear heat and resolve toxin; source_entity_types=THERAPY; text_type=17_four_diagnostics_tongue_pulse; 24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0404, TCM_TRAIN_0598",YES,TERM_TRAIN_VG_0564,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,2,2,0,0,THERAPY,Heat-clearing and toxin-resolving medicinals; medicinals that clear heat and resolve toxin,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0404, TCM_TRAIN_0598"
TERM_TRAIN_0565,清稀,clear and thin,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0778; source_translation_variants=clear and thin; source_entity_types=THERAPY; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0778,YES,TERM_TRAIN_VG_0565,single_form,unchanged,1,1,0,0,THERAPY,clear and thin,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0778
TERM_TRAIN_0566,清窍,clear orifices,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0924; source_translation_variants=clear orifices; source_entity_types=THERAPY; text_type=31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0924,YES,TERM_TRAIN_VG_0566,single_form,unchanged,1,1,0,0,THERAPY,clear orifices,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0924
TERM_TRAIN_0567,清营凉血剂,nutrient-cooling and blood-cooling formulas,FORMULA,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0539; source_translation_variants=nutrient-cooling and blood-cooling formulas; source_entity_types=FORMULA; text_type=21_bagang_acupoint_palpation; evidence_ids=TCM_TRAIN_0539, TCM_TRAIN_0540",YES,TERM_TRAIN_VG_0567,single_form,unchanged,2,2,0,0,FORMULA,nutrient-cooling and blood-cooling formulas,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0539, TCM_TRAIN_0540"
TERM_TRAIN_0568,清虚热药,Deficiency-heat-clearing medicinals,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0405; source_translation_variants=Deficiency-heat-clearing medicinals; source_entity_types=THERAPY; text_type=17_four_diagnostics_tongue_pulse; evidence_ids=TCM_TRAIN_0405,YES,TERM_TRAIN_VG_0568,single_form,unchanged,1,1,0,0,THERAPY,Deficiency-heat-clearing medicinals,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0405
TERM_TRAIN_0569,清阳不升,failure of clear Yang to ascend,THERAPY,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0851; source_translation_variants=failure of clear Yang to ascend; source_entity_types=THERAPY; text_type=30_medicinals_formulas_therapeutic_methods; evidence_ids=TCM_TRAIN_0851, TCM_TRAIN_0852",YES,TERM_TRAIN_VG_0569,single_form,unchanged,2,2,0,0,THERAPY,failure of clear Yang to ascend,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0851, TCM_TRAIN_0852"
TERM_TRAIN_0570,渗湿,percolate dampness,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0824; source_translation_variants=percolate dampness; source_entity_types=PATHOGEN; text_type=29_qi_blood_fluid_pattern_terms; evidence_ids=TCM_TRAIN_0824,YES,TERM_TRAIN_VG_0570,single_form,unchanged,1,1,0,0,PATHOGEN,percolate dampness,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0824
TERM_TRAIN_0571,温中散寒,warm the middle and disperse cold,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0601; source_translation_variants=warm the middle and disperse cold; source_entity_types=THERAPY; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0601,YES,TERM_TRAIN_VG_0571,single_form,unchanged,1,1,0,0,THERAPY,warm the middle and disperse cold,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0601
TERM_TRAIN_0572,温中散寒药,medicinals that warm the middle and disperse cold,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0602; source_translation_variants=medicinals that warm the middle and disperse cold; source_entity_types=THERAPY; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0602,YES,TERM_TRAIN_VG_0572,single_form,unchanged,1,1,0,0,THERAPY,medicinals that warm the middle and disperse cold,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0602
TERM_TRAIN_0573,温化寒痰药,Cold-phlegm-warming medicinals,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0407; source_translation_variants=Cold-phlegm-warming medicinals; source_entity_types=THERAPY; text_type=17_four_diagnostics_tongue_pulse; evidence_ids=TCM_TRAIN_0407,YES,TERM_TRAIN_VG_0573,single_form,unchanged,1,1,0,0,THERAPY,Cold-phlegm-warming medicinals,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0407
TERM_TRAIN_0574,温毒外袭,external attack of warm toxins,THERAPY,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0728; source_translation_variants=external attack of warm toxins; source_entity_types=THERAPY; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; evidence_ids=TCM_TRAIN_0728, TCM_TRAIN_0729",YES,TERM_TRAIN_VG_0574,single_form,unchanged,2,2,0,0,THERAPY,external attack of warm toxins,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0728, TCM_TRAIN_0729"
TERM_TRAIN_0575,温热,warm and hot,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0331; source_translation_variants=warm and hot; source_entity_types=THERAPY; text_type=15_zangfu_syndrome_differentiation; evidence_ids=TCM_TRAIN_0331,YES,TERM_TRAIN_VG_0575,single_form,unchanged,1,1,0,0,THERAPY,warm and hot,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0331
TERM_TRAIN_0576,温热病,warm-heat diseases,DISEASE,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0286; source_translation_variants=warm-heat diseases; source_entity_types=DISEASE; text_type=13_six_exogenous_pathogens; evidence_ids=TCM_TRAIN_0286,YES,TERM_TRAIN_VG_0576,single_form,unchanged,1,1,0,0,DISEASE,warm-heat diseases,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0286
TERM_TRAIN_0577,温热病邪,warm-heat pathogens,THERAPY,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0282; source_translation_variants=warm-heat pathogens; source_entity_types=THERAPY; text_type=13_six_exogenous_pathogens; evidence_ids=TCM_TRAIN_0282, TCM_TRAIN_0283",YES,TERM_TRAIN_VG_0577,single_form,unchanged,2,2,0,0,THERAPY,warm-heat pathogens,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0282, TCM_TRAIN_0283"
TERM_TRAIN_0578,温热药物,warm and hot medicines,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0333; source_translation_variants=warm and hot medicines; source_entity_types=THERAPY; text_type=15_zangfu_syndrome_differentiation; evidence_ids=TCM_TRAIN_0333,YES,TERM_TRAIN_VG_0578,single_form,unchanged,1,1,0,0,THERAPY,warm and hot medicines,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0333
TERM_TRAIN_0579,温热邪毒,warm-heat pathogenic toxins,THERAPY,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0700; source_translation_variants=warm-heat pathogenic toxins; source_entity_types=THERAPY; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; evidence_ids=TCM_TRAIN_0700, TCM_TRAIN_0701",YES,TERM_TRAIN_VG_0579,single_form,unchanged,2,2,0,0,THERAPY,warm-heat pathogenic toxins,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0700, TCM_TRAIN_0701"
TERM_TRAIN_0580,温煦,warm,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0917; source_translation_variants=warm; source_entity_types=THERAPY; text_type=31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0917,YES,TERM_TRAIN_VG_0580,single_form,unchanged,1,1,0,0,THERAPY,warm,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0917
TERM_TRAIN_0581,温煦作用,warming action,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0080; source_translation_variants=warming action; source_entity_types=THERAPY; text_type=04_zangfu_fu_organ_functions; evidence_ids=TCM_TRAIN_0080,YES,TERM_TRAIN_VG_0581,single_form,unchanged,1,1,0,0,THERAPY,warming action,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0080
TERM_TRAIN_0582,温煦失职,failure of warming,THERAPY,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0865; source_translation_variants=failure of warming; source_entity_types=THERAPY; text_type=30_medicinals_formulas_therapeutic_methods; evidence_ids=TCM_TRAIN_0865, TCM_TRAIN_0866",YES,TERM_TRAIN_VG_0582,single_form,unchanged,2,2,0,0,THERAPY,failure of warming,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0865, TCM_TRAIN_0866"
TERM_TRAIN_0583,温经散寒剂,channel-warming and cold-dispersing formulas,FORMULA,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0587; source_translation_variants=channel-warming and cold-dispersing formulas; source_entity_types=FORMULA; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0587, TCM_TRAIN_0588",YES,TERM_TRAIN_VG_0583,single_form,unchanged,2,2,0,0,FORMULA,channel-warming and cold-dispersing formulas,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0587, TCM_TRAIN_0588"
TERM_TRAIN_0584,温补肾阳,warm and tonify kidney Yang,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0611; source_translation_variants=warm and tonify kidney Yang; source_entity_types=THERAPY; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0611,YES,TERM_TRAIN_VG_0584,single_form,unchanged,1,1,0,0,THERAPY,warm and tonify kidney Yang,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0611
TERM_TRAIN_0585,温补肾阳药,medicinals that warm and tonify kidney Yang,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0612; source_translation_variants=medicinals that warm and tonify kidney Yang; source_entity_types=THERAPY; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0612,YES,TERM_TRAIN_VG_0585,single_form,unchanged,1,1,0,0,THERAPY,medicinals that warm and tonify kidney Yang,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0612
TERM_TRAIN_0586,温里剂,interior-warming formulas,FORMULA,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0543; source_translation_variants=interior-warming formulas; source_entity_types=FORMULA; text_type=22_pediatric_physiology_pathology; evidence_ids=TCM_TRAIN_0543, TCM_TRAIN_0544",YES,TERM_TRAIN_VG_0586,single_form,unchanged,2,2,0,0,FORMULA,interior-warming formulas,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0543, TCM_TRAIN_0544"
TERM_TRAIN_0587,温里法,interior-warming method,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0367; source_translation_variants=interior-warming method; source_entity_types=THERAPY; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0367,YES,TERM_TRAIN_VG_0587,single_form,unchanged,1,1,0,0,THERAPY,interior-warming method,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0367
TERM_TRAIN_0588,温里药,Interior-warming medicinals,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0388; source_translation_variants=Interior-warming medicinals; source_entity_types=THERAPY; text_type=17_four_diagnostics_tongue_pulse; evidence_ids=TCM_TRAIN_0388,YES,TERM_TRAIN_VG_0588,single_form,unchanged,1,1,0,0,THERAPY,Interior-warming medicinals,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0388
TERM_TRAIN_0589,温阳散寒,warming Yang and dispersing cold,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0367; source_translation_variants=warming Yang and dispersing cold; source_entity_types=THERAPY; text_type=16_meridian_theory_channels_vessels; evidence_ids=TCM_TRAIN_0367,YES,TERM_TRAIN_VG_0589,single_form,unchanged,1,1,0,0,THERAPY,warming Yang and dispersing cold,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0367
TERM_TRAIN_0590,游走不定,wandering,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0749; source_translation_variants=wandering; source_entity_types=CONCEPT; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0749,YES,TERM_TRAIN_VG_0590,single_form,unchanged,1,1,0,0,CONCEPT,wandering,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0749
TERM_TRAIN_0591,湿,dampness,PATHOGEN,,extracted_from_train_entities_template_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0137; source_translation_variants=dampness; source_entity_types=PATHOGEN; text_type=07_bagang_qi_blood_fluid_differentiation; 17_four_diagnostics_tongue_pulse; evidence_ids=TCM_TRAIN_0137, TCM_TRAIN_0406",YES,TERM_TRAIN_VG_0591,single_form,template_preferred_applied,2,2,0,0,PATHOGEN,dampness,NO,,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0137, TCM_TRAIN_0406"
TERM_TRAIN_0592,湿热,damp-heat,PATHOGEN,dampness-heat,extracted_from_train_entities_template_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0899; source_translation_variants=dampness-heat; source_entity_types=PATHOGEN; text_type=31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0899, TCM_TRAIN_0900",YES,TERM_TRAIN_VG_0592,single_form,template_preferred_applied; source_variants_kept_as_aliases,2,2,0,0,PATHOGEN,dampness-heat,NO,dampness-heat,,单一译名/单一类型，未发现需要修正的问题。,"TCM_TRAIN_0899, TCM_TRAIN_0900"
TERM_TRAIN_0593,湿热下注,downward flow of dampness-heat,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0968; source_translation_variants=downward flow of dampness-heat; source_entity_types=THERAPY; text_type=32_pediatrics_surgery_therapeutic_terms; evidence_ids=TCM_TRAIN_0968,YES,TERM_TRAIN_VG_0593,single_form,unchanged,1,1,0,0,THERAPY,downward flow of dampness-heat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0968
TERM_TRAIN_0594,湿热内侵,internal invasion of dampness-heat,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0992; source_translation_variants=internal invasion of dampness-heat; source_entity_types=PATHOGEN; text_type=32_pediatrics_surgery_therapeutic_terms; evidence_ids=TCM_TRAIN_0992,YES,TERM_TRAIN_VG_0594,single_form,unchanged,1,1,0,0,PATHOGEN,internal invasion of dampness-heat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0992
TERM_TRAIN_0595,湿热熏蒸,steaming of dampness-heat,PATHOGENESIS,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0720; source_translation_variants=steaming of dampness-heat; source_entity_types=PATHOGENESIS; text_type=27_pathogenesis_internal_wind_fire_dampness_stasis; evidence_ids=TCM_TRAIN_0720, TCM_TRAIN_0721",YES,TERM_TRAIN_VG_0595,single_form,unchanged,2,2,0,0,PATHOGENESIS,steaming of dampness-heat,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0720, TCM_TRAIN_0721"
TERM_TRAIN_0596,湿热蕴脾,dampness-heat accumulating in the spleen,PATHOGEN,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0475; source_translation_variants=dampness-heat accumulating in the spleen; source_entity_types=PATHOGEN; text_type=19_formula_compatibility_categories; evidence_ids=TCM_TRAIN_0475, TCM_TRAIN_0477",YES,TERM_TRAIN_VG_0596,single_form,unchanged,2,2,0,0,PATHOGEN,dampness-heat accumulating in the spleen,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0475, TCM_TRAIN_0477"
TERM_TRAIN_0597,湿热蕴脾证,dampness-heat accumulating in the spleen syndrome,SYNDROME,,extracted_from_train_entities_auto_normalized,"occurrence_count=3; first_occurrence=TCM_TRAIN_0475; source_translation_variants=dampness-heat accumulating in the spleen syndrome; source_entity_types=SYNDROME; text_type=19_formula_compatibility_categories; evidence_ids=TCM_TRAIN_0475, TCM_TRAIN_0476, TCM_TRAIN_0477",YES,TERM_TRAIN_VG_0597,single_form,unchanged,3,3,0,0,SYNDROME,dampness-heat accumulating in the spleen syndrome,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0475, TCM_TRAIN_0476, TCM_TRAIN_0477"
TERM_TRAIN_0598,湿热证,dampness-heat syndrome,SYNDROME,,extracted_from_train_entities_auto_normalized,"occurrence_count=2; first_occurrence=TCM_TRAIN_0599; source_translation_variants=dampness-heat syndrome; source_entity_types=SYNDROME; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0599, TCM_TRAIN_0600",YES,TERM_TRAIN_VG_0598,single_form,unchanged,2,2,0,0,SYNDROME,dampness-heat syndrome,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0599, TCM_TRAIN_0600"
TERM_TRAIN_0599,湿邪,pathogenic dampness,PATHOGEN,damp-pathogen; dampness pathogen; dampness,extracted_from_train_entities_template_normalized,"occurrence_count=5; first_occurrence=TCM_TRAIN_0144; source_translation_variants=dampness pathogen; dampness; source_entity_types=PATHOGEN; text_type=07_bagang_qi_blood_fluid_differentiation; 28_zangfu_interrelationships; 31_pediatric_disease_pathogenesis_patterns; evidence_ids=TCM_TRAIN_0144, TCM_TRAIN_0145, TCM_TRAIN_0750, TCM_TRAIN_0764, TCM_TRAIN_0923",YES,TERM_TRAIN_VG_0599,2 translation variant(s),template_preferred_applied; source_variants_kept_as_aliases,5,5,0,0,PATHOGEN,dampness pathogen; dampness,YES,damp-pathogen,,统一“邪”类术语译法，保留 damp-pathogen。,"TCM_TRAIN_0144, TCM_TRAIN_0145, TCM_TRAIN_0750, TCM_TRAIN_0764, TCM_TRAIN_0923"
TERM_TRAIN_0600,湿邪易困脾阳,dampness easily encumbers spleen Yang,PATHOGEN,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0890; source_translation_variants=dampness easily encumbers spleen Yang; source_entity_types=PATHOGEN; text_type=30_medicinals_formulas_therapeutic_methods; evidence_ids=TCM_TRAIN_0890,YES,TERM_TRAIN_VG_0600,single_form,unchanged,1,1,0,0,PATHOGEN,dampness easily encumbers spleen Yang,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0890
TERM_TRAIN_0601,滋养,nourishes,PATHOGENESIS,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0090; source_translation_variants=nourishes; source_entity_types=PATHOGENESIS; text_type=05_yinyang_pathogenesis; evidence_ids=TCM_TRAIN_0090,YES,TERM_TRAIN_VG_0601,single_form,unchanged,1,1,0,0,PATHOGENESIS,nourishes,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0090
TERM_TRAIN_0602,滋液,exudation,SUBSTANCE,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0764; source_translation_variants=exudation; source_entity_types=SUBSTANCE; text_type=28_zangfu_interrelationships; evidence_ids=TCM_TRAIN_0764,YES,TERM_TRAIN_VG_0602,single_form,unchanged,1,1,0,0,SUBSTANCE,exudation,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0764
TERM_TRAIN_0603,滋阴润肺,nourish Yin and moisten the lungs,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0609; source_translation_variants=nourish Yin and moisten the lungs; source_entity_types=THERAPY; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0609,YES,TERM_TRAIN_VG_0603,single_form,unchanged,1,1,0,0,THERAPY,nourish Yin and moisten the lungs,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0609
TERM_TRAIN_0604,滋阴润肺药,medicinals that nourish Yin and moisten the lungs,THERAPY,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0610; source_translation_variants=medicinals that nourish Yin and moisten the lungs; source_entity_types=THERAPY; text_type=24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0610,YES,TERM_TRAIN_VG_0604,single_form,unchanged,1,1,0,0,THERAPY,medicinals that nourish Yin and moisten the lungs,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0610
TERM_TRAIN_0605,滑脉,slippery pulse,DIAGNOSIS,,extracted_from_train_entities_template_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0265; source_translation_variants=slippery pulse; source_entity_types=DIAGNOSIS; text_type=12_qi_blood_body_fluid_relations; evidence_ids=TCM_TRAIN_0265,YES,TERM_TRAIN_VG_0605,single_form,template_preferred_applied,1,1,0,0,DIAGNOSIS,slippery pulse,NO,,,单一译名/单一类型，未发现需要修正的问题。,TCM_TRAIN_0265
TERM_TRAIN_0606,滑脱证,leakage syndromes,SYNDROME,leakage syndrome,extracted_from_train_entities_auto_normalized,"occurrence_count=4; first_occurrence=TCM_TRAIN_0375; source_translation_variants=leakage syndromes; leakage syndrome; source_entity_types=SYNDROME; text_type=16_meridian_theory_channels_vessels; 23_surgery_yin_yang_syndrome; 24_surgery_local_syndrome_terms; evidence_ids=TCM_TRAIN_0375, TCM_TRAIN_0575, TCM_TRAIN_0625, TCM_TRAIN_0626",YES,TERM_TRAIN_VG_0606,2 translation variant(s),source_preferred_by_frequency; translation_variants_kept_as_aliases,4,4,0,0,SYNDROME,leakage syndromes; leakage syndrome,YES,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,"TCM_TRAIN_0375, TCM_TRAIN_0575, TCM_TRAIN_0625, TCM_TRAIN_0626"
TERM_TRAIN_0607,濡养,nourish,CONCEPT,,extracted_from_train_entities_auto_normalized,occurrence_count=1; first_occurrence=TCM_TRAIN_0293; source_translation_variants=nourish; source_entity_types=CONCEPT; text_type=13_six_exogenous_pathogens; evidence_ids=TCM_TRAIN_0293,YES,TERM_TRAIN_VG_0607,single_form,unchanged,1,1,0,0,CONCEPT,nourish,NO,,,自动生成：未在模板中发现人工修正项，preferred 译名按源数据频率选择。,TCM_TRAIN_0293
