id,split,tokens_json,labels_json,zh,span_count,char_count
TCM_TRAIN_0538,train,"[""清"",""气"",""分"",""热"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",清气分热剂体现相应治法的配伍特点。,3,17
TCM_TRAIN_0539,train,"[""清"",""营"",""凉"",""血"",""剂"",""用"",""于"",""治"",""疗"",""营"",""血"",""热"",""盛"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",清营凉血剂用于治疗营血热盛证。,2,15
TCM_TRAIN_0540,train,"[""清"",""营"",""凉"",""血"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",清营凉血剂体现相应治法的配伍特点。,3,17
TCM_TRAIN_0541,train,"[""泻"",""下"",""剂"",""用"",""于"",""治"",""疗"",""里"",""实"",""积"",""滞"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",泻下剂用于治疗里实积滞证。,2,13
TCM_TRAIN_0542,train,"[""泻"",""下"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",泻下剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0543,train,"[""温"",""里"",""剂"",""用"",""于"",""治"",""疗"",""里"",""寒"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",温里剂用于治疗里寒证。,2,11
TCM_TRAIN_0544,train,"[""温"",""里"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",温里剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0545,train,"[""补"",""益"",""剂"",""用"",""于"",""治"",""疗"",""虚"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O""]",补益剂用于治疗虚证。,2,10
TCM_TRAIN_0546,train,"[""补"",""益"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",补益剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0547,train,"[""补"",""气"",""剂"",""用"",""于"",""治"",""疗"",""气"",""虚"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",补气剂用于治疗气虚证。,2,11
TCM_TRAIN_0548,train,"[""补"",""气"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",补气剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0549,train,"[""补"",""血"",""剂"",""用"",""于"",""治"",""疗"",""血"",""虚"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",补血剂用于治疗血虚证。,2,11
TCM_TRAIN_0550,train,"[""补"",""血"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",补血剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0551,train,"[""补"",""阴"",""剂"",""用"",""于"",""治"",""疗"",""阴"",""虚"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",补阴剂用于治疗阴虚证。,2,11
TCM_TRAIN_0552,train,"[""补"",""阴"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",补阴剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0553,train,"[""补"",""阳"",""剂"",""用"",""于"",""治"",""疗"",""阳"",""虚"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",补阳剂用于治疗阳虚证。,2,11
TCM_TRAIN_0554,train,"[""补"",""阳"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",补阳剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0555,train,"[""祛"",""湿"",""剂"",""用"",""于"",""治"",""疗"",""水"",""湿"",""病"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",祛湿剂用于治疗水湿病证。,2,12
TCM_TRAIN_0556,train,"[""祛"",""湿"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",祛湿剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0557,train,"[""利"",""水"",""渗"",""湿"",""剂"",""用"",""于"",""治"",""疗"",""水"",""湿"",""停"",""聚"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",利水渗湿剂用于治疗水湿停聚证。,2,15
TCM_TRAIN_0558,train,"[""利"",""水"",""渗"",""湿"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",利水渗湿剂体现相应治法的配伍特点。,3,17
TCM_TRAIN_0559,train,"[""理"",""气"",""剂"",""用"",""于"",""治"",""疗"",""气"",""机"",""郁"",""滞"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",理气剂用于治疗气机郁滞证。,2,13
TCM_TRAIN_0560,train,"[""理"",""气"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",理气剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0561,train,"[""活"",""血"",""祛"",""瘀"",""剂"",""用"",""于"",""治"",""疗"",""血"",""瘀"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",活血祛瘀剂用于治疗血瘀证。,2,13
TCM_TRAIN_0562,train,"[""活"",""血"",""祛"",""瘀"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",活血祛瘀剂体现相应治法的配伍特点。,3,17
TCM_TRAIN_0563,train,"[""化"",""痰"",""剂"",""用"",""于"",""治"",""疗"",""痰"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O""]",化痰剂用于治疗痰证。,2,10
TCM_TRAIN_0564,train,"[""化"",""痰"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",化痰剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0565,train,"[""安"",""神"",""剂"",""用"",""于"",""治"",""疗"",""神"",""志"",""不"",""安"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",安神剂用于治疗神志不安证。,2,13
TCM_TRAIN_0566,train,"[""安"",""神"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",安神剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0567,train,"[""消"",""食"",""剂"",""用"",""于"",""治"",""疗"",""食"",""积"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",消食剂用于治疗食积证。,2,11
TCM_TRAIN_0568,train,"[""消"",""食"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",消食剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0569,train,"[""祛"",""风"",""剂"",""用"",""于"",""治"",""疗"",""风"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O""]",祛风剂用于治疗风证。,2,10
TCM_TRAIN_0570,train,"[""祛"",""风"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",祛风剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0571,train,"[""治"",""燥"",""剂"",""用"",""于"",""治"",""疗"",""燥"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O""]",治燥剂用于治疗燥证。,2,10
TCM_TRAIN_0572,train,"[""治"",""燥"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",治燥剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0573,train,"[""开"",""窍"",""剂"",""用"",""于"",""治"",""疗"",""闭"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O""]",开窍剂用于治疗闭证。,2,10
TCM_TRAIN_0574,train,"[""开"",""窍"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",开窍剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0575,train,"[""固"",""涩"",""剂"",""用"",""于"",""治"",""疗"",""滑"",""脱"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",固涩剂用于治疗滑脱证。,2,11
TCM_TRAIN_0576,train,"[""固"",""涩"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",固涩剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0577,train,"[""驱"",""虫"",""剂"",""用"",""于"",""治"",""疗"",""虫"",""积"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",驱虫剂用于治疗虫积证。,2,11
TCM_TRAIN_0578,train,"[""驱"",""虫"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",驱虫剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0579,train,"[""涌"",""吐"",""剂"",""用"",""于"",""治"",""疗"",""痰"",""涎"",""壅"",""盛"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",涌吐剂用于治疗痰涎壅盛证。,2,13
TCM_TRAIN_0580,train,"[""涌"",""吐"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",涌吐剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0581,train,"[""和"",""解"",""剂"",""用"",""于"",""治"",""疗"",""少"",""阳"",""病"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",和解剂用于治疗少阳病证。,2,12
TCM_TRAIN_0582,train,"[""和"",""解"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",和解剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0583,train,"[""表"",""里"",""双"",""解"",""剂"",""用"",""于"",""治"",""疗"",""表"",""里"",""同"",""病"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",表里双解剂用于治疗表里同病证。,2,15
TCM_TRAIN_0584,train,"[""表"",""里"",""双"",""解"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",表里双解剂体现相应治法的配伍特点。,3,17
TCM_TRAIN_0585,train,"[""祛"",""暑"",""剂"",""用"",""于"",""治"",""疗"",""暑"",""证"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O""]",祛暑剂用于治疗暑证。,2,10
TCM_TRAIN_0586,train,"[""祛"",""暑"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-FORMULA"",""I-FORMULA"",""I-FORMULA"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",祛暑剂体现相应治法的配伍特点。,3,15
TCM_TRAIN_0587,train,"[""温"",""经"",""散"",""寒"",""剂"",""用"",""于"",""治"",""疗"",""寒"",""凝"",""经"",""脉"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",温经散寒剂用于治疗寒凝经脉证。,2,15
TCM_TRAIN_0588,train,"[""温"",""经"",""散"",""寒"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",温经散寒剂体现相应治法的配伍特点。,3,17
TCM_TRAIN_0589,train,"[""养"",""阴"",""润"",""燥"",""剂"",""用"",""于"",""治"",""疗"",""阴"",""虚"",""燥"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",养阴润燥剂用于治疗阴虚燥证。,2,14
TCM_TRAIN_0590,train,"[""养"",""阴"",""润"",""燥"",""剂"",""体"",""现"",""相"",""应"",""治"",""法"",""的"",""配"",""伍"",""特"",""点"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""B-THERAPY"",""I-THERAPY"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",养阴润燥剂体现相应治法的配伍特点。,3,17
TCM_TRAIN_0591,train,"[""发"",""表"",""散"",""寒"",""法"",""可"",""以"",""治"",""疗"",""风"",""寒"",""表"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",发表散寒法可以治疗风寒表证。,2,14
TCM_TRAIN_0592,train,"[""发"",""表"",""散"",""寒"",""药"",""多"",""用"",""于"",""风"",""寒"",""表"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",发表散寒药多用于风寒表证。,2,13
TCM_TRAIN_0593,train,"[""疏"",""散"",""风"",""热"",""法"",""可"",""以"",""治"",""疗"",""风"",""热"",""表"",""证"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",疏散风热法可以治疗风热表证。,2,14
TCM_TRAIN_0594,train,"[""疏"",""散"",""风"",""热"",""药"",""多"",""用"",""于"",""风"",""热"",""表"",""证"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",疏散风热药多用于风热表证。,2,13
TCM_TRAIN_0595,train,"[""清"",""热"",""泻"",""火"",""法"",""可"",""以"",""治"",""疗"",""气"",""分"",""热"",""盛"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",清热泻火法可以治疗气分热盛证。,2,15
TCM_TRAIN_0596,train,"[""清"",""热"",""泻"",""火"",""药"",""多"",""用"",""于"",""气"",""分"",""热"",""盛"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",清热泻火药多用于气分热盛证。,2,14
TCM_TRAIN_0597,train,"[""清"",""热"",""解"",""毒"",""法"",""可"",""以"",""治"",""疗"",""热"",""毒"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",清热解毒法可以治疗热毒证。,2,13
TCM_TRAIN_0598,train,"[""清"",""热"",""解"",""毒"",""药"",""多"",""用"",""于"",""热"",""毒"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",清热解毒药多用于热毒证。,2,12
TCM_TRAIN_0599,train,"[""清"",""热"",""燥"",""湿"",""法"",""可"",""以"",""治"",""疗"",""湿"",""热"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",清热燥湿法可以治疗湿热证。,2,13
TCM_TRAIN_0600,train,"[""清"",""热"",""燥"",""湿"",""药"",""多"",""用"",""于"",""湿"",""热"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",清热燥湿药多用于湿热证。,2,12
TCM_TRAIN_0601,train,"[""温"",""中"",""散"",""寒"",""法"",""可"",""以"",""治"",""疗"",""中"",""焦"",""虚"",""寒"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",温中散寒法可以治疗中焦虚寒证。,2,15
TCM_TRAIN_0602,train,"[""温"",""中"",""散"",""寒"",""药"",""多"",""用"",""于"",""中"",""焦"",""虚"",""寒"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",温中散寒药多用于中焦虚寒证。,2,14
TCM_TRAIN_0603,train,"[""回"",""阳"",""救"",""逆"",""法"",""可"",""以"",""治"",""疗"",""亡"",""阳"",""证"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",回阳救逆法可以治疗亡阳证。,2,13
