id,split,tokens_json,labels_json,zh,span_count,char_count
TCM_TRAIN_0624,train,"[""开"",""窍"",""醒"",""神"",""药"",""多"",""用"",""于"",""闭"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""O""]",开窍醒神药多用于闭证。,2,11
TCM_TRAIN_0625,train,"[""收"",""敛"",""固"",""涩"",""法"",""可"",""以"",""治"",""疗"",""滑"",""脱"",""证"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",收敛固涩法可以治疗滑脱证。,2,13
TCM_TRAIN_0626,train,"[""收"",""敛"",""固"",""涩"",""药"",""多"",""用"",""于"",""滑"",""脱"",""证"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",收敛固涩药多用于滑脱证。,2,12
TCM_TRAIN_0627,train,"[""利"",""水"",""消"",""肿"",""法"",""可"",""以"",""治"",""疗"",""水"",""肿"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",利水消肿法可以治疗水肿证。,2,13
TCM_TRAIN_0628,train,"[""利"",""水"",""消"",""肿"",""药"",""多"",""用"",""于"",""水"",""肿"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",利水消肿药多用于水肿证。,2,12
TCM_TRAIN_0629,train,"[""消"",""食"",""化"",""积"",""法"",""可"",""以"",""治"",""疗"",""食"",""积"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",消食化积法可以治疗食积证。,2,13
TCM_TRAIN_0630,train,"[""消"",""食"",""化"",""积"",""药"",""多"",""用"",""于"",""食"",""积"",""证"",""。""]","[""B-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""I-THERAPY"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",消食化积药多用于食积证。,2,12
TCM_TRAIN_0631,train,"[""驱"",""虫"",""消"",""积"",""法"",""可"",""以"",""治"",""疗"",""虫"",""积"",""证"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",驱虫消积法可以治疗虫积证。,2,13
TCM_TRAIN_0632,train,"[""驱"",""虫"",""消"",""积"",""药"",""多"",""用"",""于"",""虫"",""积"",""证"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",驱虫消积药多用于虫积证。,2,12
TCM_TRAIN_0633,train,"[""润"",""肠"",""通"",""便"",""法"",""可"",""以"",""治"",""疗"",""津"",""亏"",""便"",""秘"",""证"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",润肠通便法可以治疗津亏便秘证。,2,15
TCM_TRAIN_0634,train,"[""润"",""肠"",""通"",""便"",""药"",""多"",""用"",""于"",""津"",""亏"",""便"",""秘"",""证"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O""]",润肠通便药多用于津亏便秘证。,2,14
TCM_TRAIN_0635,train,"[""小"",""儿"",""生"",""理"",""特"",""点"",""主"",""要"",""表"",""现"",""为"",""脏"",""腑"",""娇"",""嫩"",""和"",""形"",""气"",""未"",""充"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",小儿生理特点主要表现为脏腑娇嫩和形气未充。,3,21
TCM_TRAIN_0636,train,"[""脏"",""腑"",""娇"",""嫩"",""说"",""明"",""小"",""儿"",""脏"",""腑"",""功"",""能"",""尚"",""未"",""成"",""熟"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]",脏腑娇嫩说明小儿脏腑功能尚未成熟。,3,17
TCM_TRAIN_0637,train,"[""形"",""气"",""未"",""充"",""说"",""明"",""小"",""儿"",""形"",""体"",""和"",""生"",""理"",""功"",""能"",""尚"",""未"",""完"",""善"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]",形气未充说明小儿形体和生理功能尚未完善。,3,20
TCM_TRAIN_0638,train,"[""古"",""代"",""医"",""家"",""将"",""小"",""儿"",""生"",""理"",""特"",""点"",""概"",""括"",""为"",""稚"",""阴"",""稚"",""阳"",""。""]","[""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",古代医家将小儿生理特点概括为稚阴稚阳。,2,19
TCM_TRAIN_0639,train,"[""小"",""儿"",""肺"",""常"",""不"",""足"",""，"",""卫"",""外"",""功"",""能"",""薄"",""弱"",""。""]","[""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",小儿肺常不足，卫外功能薄弱。,2,14
TCM_TRAIN_0640,train,"[""小"",""儿"",""脾"",""常"",""不"",""足"",""，"",""运"",""化"",""功"",""能"",""未"",""健"",""。""]","[""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O""]",小儿脾常不足，运化功能未健。,2,14
TCM_TRAIN_0641,train,"[""小"",""儿"",""肾"",""常"",""虚"",""，"",""肾"",""气"",""尚"",""未"",""充"",""盛"",""。""]","[""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-ORGAN"",""I-ORGAN"",""O"",""O"",""O"",""O"",""O""]",小儿肾常虚，肾气尚未充盛。,2,13
TCM_TRAIN_0642,train,"[""肺"",""气"",""有"",""赖"",""脾"",""之"",""精"",""微"",""充"",""养"",""。""]","[""B-ORGAN"",""I-ORGAN"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""O""]",肺气有赖脾之精微充养。,3,11
TCM_TRAIN_0643,train,"[""脾"",""为"",""气"",""血"",""生"",""化"",""之"",""源"",""。""]","[""B-ORGAN"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",脾为气血生化之源。,3,9
TCM_TRAIN_0644,train,"[""肾"",""中"",""元"",""阴"",""元"",""阳"",""为"",""生"",""命"",""之"",""根"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",肾中元阴元阳为生命之根。,2,12
TCM_TRAIN_0645,train,"[""小"",""儿"",""肝"",""常"",""有"",""余"",""反"",""映"",""少"",""阳"",""生"",""发"",""之"",""气"",""旺"",""盛"",""。""]","[""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",小儿肝常有余反映少阳生发之气旺盛。,3,17
TCM_TRAIN_0646,train,"[""小"",""儿"",""病"",""理"",""特"",""点"",""包"",""括"",""发"",""病"",""容"",""易"",""和"",""传"",""变"",""迅"",""速"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",小儿病理特点包括发病容易和传变迅速。,3,18
TCM_TRAIN_0647,train,"[""小"",""儿"",""脏"",""腑"",""娇"",""嫩"",""使"",""其"",""容"",""易"",""感"",""受"",""病"",""邪"",""。""]","[""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",小儿脏腑娇嫩使其容易感受病邪。,2,15
TCM_TRAIN_0648,train,"[""小"",""儿"",""疾"",""病"",""传"",""变"",""迅"",""速"",""，"",""常"",""表"",""现"",""为"",""易"",""虚"",""易"",""实"",""。""]","[""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",小儿疾病传变迅速，常表现为易虚易实。,2,18
TCM_TRAIN_0649,train,"[""小"",""儿"",""疾"",""病"",""传"",""变"",""迅"",""速"",""，"",""常"",""表"",""现"",""为"",""易"",""寒"",""易"",""热"",""。""]","[""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O""]",小儿疾病传变迅速，常表现为易寒易热。,2,18
TCM_TRAIN_0650,train,"[""邪"",""气"",""易"",""实"",""，"",""正"",""气"",""易"",""虚"",""，"",""是"",""小"",""儿"",""病"",""变"",""的"",""重"",""要"",""特"",""点"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""O"",""O""]",邪气易实，正气易虚，是小儿病变的重要特点。,3,21
TCM_TRAIN_0651,train,"[""脏"",""气"",""清"",""灵"",""使"",""小"",""儿"",""疾"",""病"",""容"",""易"",""趋"",""向"",""康"",""复"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",脏气清灵使小儿疾病容易趋向康复。,3,16
TCM_TRAIN_0652,train,"[""小"",""儿"",""感"",""冒"",""多"",""与"",""外"",""邪"",""犯"",""肺"",""卫"",""有"",""关"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",小儿感冒多与外邪犯肺卫有关。,2,14
TCM_TRAIN_0653,train,"[""小"",""儿"",""感"",""冒"",""以"",""外"",""邪"",""犯"",""肺"",""卫"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",小儿感冒以外邪犯肺卫为主要病机。,3,16
TCM_TRAIN_0654,train,"[""风"",""寒"",""感"",""冒"",""多"",""与"",""风"",""寒"",""束"",""表"",""有"",""关"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]",风寒感冒多与风寒束表有关。,2,13
TCM_TRAIN_0655,train,"[""风"",""寒"",""感"",""冒"",""以"",""风"",""寒"",""束"",""表"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",风寒感冒以风寒束表为主要病机。,3,15
TCM_TRAIN_0656,train,"[""风"",""热"",""感"",""冒"",""多"",""与"",""风"",""热"",""犯"",""表"",""有"",""关"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]",风热感冒多与风热犯表有关。,2,13
TCM_TRAIN_0657,train,"[""风"",""热"",""感"",""冒"",""以"",""风"",""热"",""犯"",""表"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",风热感冒以风热犯表为主要病机。,3,15
TCM_TRAIN_0658,train,"[""暑"",""邪"",""感"",""冒"",""多"",""与"",""暑"",""邪"",""夹"",""湿"",""有"",""关"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",暑邪感冒多与暑邪夹湿有关。,2,13
TCM_TRAIN_0659,train,"[""暑"",""邪"",""感"",""冒"",""以"",""暑"",""邪"",""夹"",""湿"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",暑邪感冒以暑邪夹湿为主要病机。,3,15
TCM_TRAIN_0660,train,"[""外"",""感"",""咳"",""嗽"",""多"",""与"",""外"",""邪"",""犯"",""肺"",""有"",""关"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]",外感咳嗽多与外邪犯肺有关。,2,13
TCM_TRAIN_0661,train,"[""外"",""感"",""咳"",""嗽"",""以"",""外"",""邪"",""犯"",""肺"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",外感咳嗽以外邪犯肺为主要病机。,3,15
TCM_TRAIN_0662,train,"[""内"",""伤"",""咳"",""嗽"",""多"",""与"",""脾"",""肺"",""功"",""能"",""失"",""调"",""有"",""关"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",内伤咳嗽多与脾肺功能失调有关。,2,15
TCM_TRAIN_0663,train,"[""内"",""伤"",""咳"",""嗽"",""以"",""脾"",""肺"",""功"",""能"",""失"",""调"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",内伤咳嗽以脾肺功能失调为主要病机。,3,17
TCM_TRAIN_0664,train,"[""风"",""寒"",""咳"",""嗽"",""多"",""与"",""肺"",""气"",""失"",""宣"",""有"",""关"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",风寒咳嗽多与肺气失宣有关。,2,13
TCM_TRAIN_0665,train,"[""风"",""寒"",""咳"",""嗽"",""以"",""肺"",""气"",""失"",""宣"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",风寒咳嗽以肺气失宣为主要病机。,3,15
TCM_TRAIN_0666,train,"[""风"",""热"",""咳"",""嗽"",""多"",""与"",""肺"",""失"",""清"",""肃"",""有"",""关"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",风热咳嗽多与肺失清肃有关。,2,13
TCM_TRAIN_0667,train,"[""风"",""热"",""咳"",""嗽"",""以"",""肺"",""失"",""清"",""肃"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",风热咳嗽以肺失清肃为主要病机。,3,15
TCM_TRAIN_0668,train,"[""痰"",""热"",""咳"",""嗽"",""多"",""与"",""痰"",""热"",""壅"",""肺"",""有"",""关"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]",痰热咳嗽多与痰热壅肺有关。,2,13
TCM_TRAIN_0669,train,"[""痰"",""热"",""咳"",""嗽"",""以"",""痰"",""热"",""壅"",""肺"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",痰热咳嗽以痰热壅肺为主要病机。,3,15
TCM_TRAIN_0670,train,"[""痰"",""湿"",""咳"",""嗽"",""多"",""与"",""脾"",""失"",""健"",""运"",""有"",""关"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",痰湿咳嗽多与脾失健运有关。,2,13
TCM_TRAIN_0671,train,"[""痰"",""湿"",""咳"",""嗽"",""以"",""脾"",""失"",""健"",""运"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",痰湿咳嗽以脾失健运为主要病机。,3,15
TCM_TRAIN_0672,train,"[""阴"",""虚"",""咳"",""嗽"",""多"",""与"",""肺"",""阴"",""不"",""足"",""有"",""关"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]",阴虚咳嗽多与肺阴不足有关。,2,13
TCM_TRAIN_0673,train,"[""阴"",""虚"",""咳"",""嗽"",""以"",""肺"",""阴"",""不"",""足"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",阴虚咳嗽以肺阴不足为主要病机。,3,15
TCM_TRAIN_0674,train,"[""哮"",""喘"",""多"",""与"",""肺"",""失"",""宣"",""降"",""有"",""关"",""。""]","[""B-DISEASE"",""I-DISEASE"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",哮喘多与肺失宣降有关。,2,11
TCM_TRAIN_0675,train,"[""哮"",""喘"",""以"",""肺"",""失"",""宣"",""降"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-DISEASE"",""I-DISEASE"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",哮喘以肺失宣降为主要病机。,3,13
TCM_TRAIN_0676,train,"[""寒"",""性"",""哮"",""喘"",""多"",""与"",""寒"",""痰"",""伏"",""肺"",""有"",""关"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",寒性哮喘多与寒痰伏肺有关。,2,13
TCM_TRAIN_0677,train,"[""寒"",""性"",""哮"",""喘"",""以"",""寒"",""痰"",""伏"",""肺"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",寒性哮喘以寒痰伏肺为主要病机。,3,15
TCM_TRAIN_0678,train,"[""热"",""性"",""哮"",""喘"",""多"",""与"",""痰"",""热"",""壅"",""肺"",""有"",""关"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]",热性哮喘多与痰热壅肺有关。,2,13
TCM_TRAIN_0679,train,"[""热"",""性"",""哮"",""喘"",""以"",""痰"",""热"",""壅"",""肺"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",热性哮喘以痰热壅肺为主要病机。,3,15
TCM_TRAIN_0680,train,"[""肺"",""炎"",""喘"",""嗽"",""多"",""与"",""肺"",""气"",""闭"",""郁"",""有"",""关"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",肺炎喘嗽多与肺气闭郁有关。,2,13
TCM_TRAIN_0681,train,"[""肺"",""炎"",""喘"",""嗽"",""以"",""肺"",""气"",""闭"",""郁"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",肺炎喘嗽以肺气闭郁为主要病机。,3,15
TCM_TRAIN_0682,train,"[""风"",""寒"",""闭"",""肺"",""多"",""与"",""肺"",""气"",""宣"",""降"",""失"",""常"",""有"",""关"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O""]",风寒闭肺多与肺气宣降失常有关。,2,15
TCM_TRAIN_0683,train,"[""风"",""寒"",""闭"",""肺"",""以"",""肺"",""气"",""宣"",""降"",""失"",""常"",""为"",""主"",""要"",""病"",""机"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""O""]",风寒闭肺以肺气宣降失常为主要病机。,3,17
TCM_TRAIN_0684,train,"[""风"",""热"",""闭"",""肺"",""多"",""与"",""肺"",""气"",""闭"",""郁"",""有"",""关"",""。""]","[""B-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""I-SYNDROME"",""O"",""O"",""B-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""I-CONCEPT"",""O"",""O"",""O""]",风热闭肺多与肺气闭郁有关。,2,13
