id,split,char_index,char,bio_label
TCM_TRAIN_0496,train,1,精,I-SYNDROME
TCM_TRAIN_0496,train,2,不,I-SYNDROME
TCM_TRAIN_0496,train,3,足,I-SYNDROME
TCM_TRAIN_0496,train,4,证,I-SYNDROME
TCM_TRAIN_0496,train,5,以,O
TCM_TRAIN_0496,train,6,肾,B-SYNDROME
TCM_TRAIN_0496,train,7,精,I-SYNDROME
TCM_TRAIN_0496,train,8,亏,I-SYNDROME
TCM_TRAIN_0496,train,9,虚,I-SYNDROME
TCM_TRAIN_0496,train,10,为,O
TCM_TRAIN_0496,train,11,主,O
TCM_TRAIN_0496,train,12,要,O
TCM_TRAIN_0496,train,13,病,B-CONCEPT
TCM_TRAIN_0496,train,14,机,I-CONCEPT
TCM_TRAIN_0496,train,15,。,O
TCM_TRAIN_0497,train,0,肾,B-SYNDROME
TCM_TRAIN_0497,train,1,精,I-SYNDROME
TCM_TRAIN_0497,train,2,不,I-SYNDROME
TCM_TRAIN_0497,train,3,足,I-SYNDROME
TCM_TRAIN_0497,train,4,证,I-SYNDROME
TCM_TRAIN_0497,train,5,可,O
TCM_TRAIN_0497,train,6,导,O
TCM_TRAIN_0497,train,7,致,O
TCM_TRAIN_0497,train,8,生,B-CONCEPT
TCM_TRAIN_0497,train,9,长,I-CONCEPT
TCM_TRAIN_0497,train,10,发,I-CONCEPT
TCM_TRAIN_0497,train,11,育,I-CONCEPT
TCM_TRAIN_0497,train,12,受,I-CONCEPT
TCM_TRAIN_0497,train,13,影,I-CONCEPT
TCM_TRAIN_0497,train,14,响,I-CONCEPT
TCM_TRAIN_0497,train,15,。,O
TCM_TRAIN_0498,train,0,肾,B-SYNDROME
TCM_TRAIN_0498,train,1,精,I-SYNDROME
TCM_TRAIN_0498,train,2,不,I-SYNDROME
TCM_TRAIN_0498,train,3,足,I-SYNDROME
TCM_TRAIN_0498,train,4,证,I-SYNDROME
TCM_TRAIN_0498,train,5,常,O
TCM_TRAIN_0498,train,6,反,O
TCM_TRAIN_0498,train,7,映,O
TCM_TRAIN_0498,train,8,肾,B-SYNDROME
TCM_TRAIN_0498,train,9,精,I-SYNDROME
TCM_TRAIN_0498,train,10,亏,I-SYNDROME
TCM_TRAIN_0498,train,11,虚,I-SYNDROME
TCM_TRAIN_0498,train,12,。,O
TCM_TRAIN_0499,train,0,心,B-SYNDROME
TCM_TRAIN_0499,train,1,气,I-SYNDROME
TCM_TRAIN_0499,train,2,虚,I-SYNDROME
TCM_TRAIN_0499,train,3,证,I-SYNDROME
TCM_TRAIN_0499,train,4,以,O
TCM_TRAIN_0499,train,5,心,B-SYNDROME
TCM_TRAIN_0499,train,6,气,I-SYNDROME
TCM_TRAIN_0499,train,7,不,I-SYNDROME
TCM_TRAIN_0499,train,8,足,I-SYNDROME
TCM_TRAIN_0499,train,9,为,O
TCM_TRAIN_0499,train,10,主,O
TCM_TRAIN_0499,train,11,要,O
TCM_TRAIN_0499,train,12,病,B-CONCEPT
TCM_TRAIN_0499,train,13,机,I-CONCEPT
TCM_TRAIN_0499,train,14,。,O
TCM_TRAIN_0500,train,0,心,B-SYNDROME
TCM_TRAIN_0500,train,1,气,I-SYNDROME
TCM_TRAIN_0500,train,2,虚,I-SYNDROME
TCM_TRAIN_0500,train,3,证,I-SYNDROME
TCM_TRAIN_0500,train,4,可,O
TCM_TRAIN_0500,train,5,导,O
TCM_TRAIN_0500,train,6,致,O
TCM_TRAIN_0500,train,7,心,B-CONCEPT
TCM_TRAIN_0500,train,8,脉,I-CONCEPT
TCM_TRAIN_0500,train,9,鼓,I-CONCEPT
TCM_TRAIN_0500,train,10,动,I-CONCEPT
TCM_TRAIN_0500,train,11,无,I-CONCEPT
TCM_TRAIN_0500,train,12,力,I-CONCEPT
TCM_TRAIN_0500,train,13,。,O
TCM_TRAIN_0501,train,0,心,B-SYNDROME
TCM_TRAIN_0501,train,1,气,I-SYNDROME
TCM_TRAIN_0501,train,2,虚,I-SYNDROME
TCM_TRAIN_0501,train,3,证,I-SYNDROME
TCM_TRAIN_0501,train,4,常,O
TCM_TRAIN_0501,train,5,反,O
TCM_TRAIN_0501,train,6,映,O
TCM_TRAIN_0501,train,7,心,B-SYNDROME
TCM_TRAIN_0501,train,8,气,I-SYNDROME
TCM_TRAIN_0501,train,9,不,I-SYNDROME
TCM_TRAIN_0501,train,10,足,I-SYNDROME
TCM_TRAIN_0501,train,11,。,O
TCM_TRAIN_0502,train,0,心,B-SYNDROME
TCM_TRAIN_0502,train,1,血,I-SYNDROME
TCM_TRAIN_0502,train,2,虚,I-SYNDROME
TCM_TRAIN_0502,train,3,证,I-SYNDROME
TCM_TRAIN_0502,train,4,以,O
TCM_TRAIN_0502,train,5,心,B-SYNDROME
TCM_TRAIN_0502,train,6,血,I-SYNDROME
TCM_TRAIN_0502,train,7,不,I-SYNDROME
TCM_TRAIN_0502,train,8,足,I-SYNDROME
TCM_TRAIN_0502,train,9,为,O
TCM_TRAIN_0502,train,10,主,O
TCM_TRAIN_0502,train,11,要,O
TCM_TRAIN_0502,train,12,病,B-CONCEPT
TCM_TRAIN_0502,train,13,机,I-CONCEPT
TCM_TRAIN_0502,train,14,。,O
TCM_TRAIN_0503,train,0,心,B-SYNDROME
TCM_TRAIN_0503,train,1,血,I-SYNDROME
TCM_TRAIN_0503,train,2,虚,I-SYNDROME
TCM_TRAIN_0503,train,3,证,I-SYNDROME
TCM_TRAIN_0503,train,4,可,O
TCM_TRAIN_0503,train,5,导,O
TCM_TRAIN_0503,train,6,致,O
TCM_TRAIN_0503,train,7,心,B-SYNDROME
TCM_TRAIN_0503,train,8,神,I-SYNDROME
TCM_TRAIN_0503,train,9,失,I-SYNDROME
TCM_TRAIN_0503,train,10,养,I-SYNDROME
TCM_TRAIN_0503,train,11,。,O
TCM_TRAIN_0504,train,0,心,B-SYNDROME
TCM_TRAIN_0504,train,1,血,I-SYNDROME
TCM_TRAIN_0504,train,2,虚,I-SYNDROME
TCM_TRAIN_0504,train,3,证,I-SYNDROME
TCM_TRAIN_0504,train,4,常,O
TCM_TRAIN_0504,train,5,反,O
TCM_TRAIN_0504,train,6,映,O
TCM_TRAIN_0504,train,7,心,B-SYNDROME
TCM_TRAIN_0504,train,8,血,I-SYNDROME
TCM_TRAIN_0504,train,9,不,I-SYNDROME
TCM_TRAIN_0504,train,10,足,I-SYNDROME
TCM_TRAIN_0504,train,11,。,O
TCM_TRAIN_0505,train,0,心,B-SYNDROME
TCM_TRAIN_0505,train,1,阴,I-SYNDROME
TCM_TRAIN_0505,train,2,虚,I-SYNDROME
TCM_TRAIN_0505,train,3,证,I-SYNDROME
TCM_TRAIN_0505,train,4,以,O
TCM_TRAIN_0505,train,5,心,B-SYNDROME
TCM_TRAIN_0505,train,6,阴,I-SYNDROME
TCM_TRAIN_0505,train,7,不,I-SYNDROME
TCM_TRAIN_0505,train,8,足,I-SYNDROME
TCM_TRAIN_0505,train,9,为,O
TCM_TRAIN_0505,train,10,主,O
TCM_TRAIN_0505,train,11,要,O
TCM_TRAIN_0505,train,12,病,B-CONCEPT
TCM_TRAIN_0505,train,13,机,I-CONCEPT
TCM_TRAIN_0505,train,14,。,O
TCM_TRAIN_0506,train,0,心,B-SYNDROME
TCM_TRAIN_0506,train,1,阴,I-SYNDROME
TCM_TRAIN_0506,train,2,虚,I-SYNDROME
TCM_TRAIN_0506,train,3,证,I-SYNDROME
TCM_TRAIN_0506,train,4,可,O
TCM_TRAIN_0506,train,5,导,O
TCM_TRAIN_0506,train,6,致,O
TCM_TRAIN_0506,train,7,虚,B-SYNDROME
TCM_TRAIN_0506,train,8,热,I-SYNDROME
TCM_TRAIN_0506,train,9,扰,I-SYNDROME
TCM_TRAIN_0506,train,10,心,I-SYNDROME
TCM_TRAIN_0506,train,11,。,O
TCM_TRAIN_0507,train,0,心,B-SYNDROME
TCM_TRAIN_0507,train,1,阴,I-SYNDROME
TCM_TRAIN_0507,train,2,虚,I-SYNDROME
TCM_TRAIN_0507,train,3,证,I-SYNDROME
TCM_TRAIN_0507,train,4,常,O
TCM_TRAIN_0507,train,5,反,O
TCM_TRAIN_0507,train,6,映,O
TCM_TRAIN_0507,train,7,心,B-SYNDROME
TCM_TRAIN_0507,train,8,阴,I-SYNDROME
TCM_TRAIN_0507,train,9,不,I-SYNDROME
TCM_TRAIN_0507,train,10,足,I-SYNDROME
TCM_TRAIN_0507,train,11,。,O
TCM_TRAIN_0508,train,0,心,B-SYNDROME
TCM_TRAIN_0508,train,1,阳,I-SYNDROME
TCM_TRAIN_0508,train,2,虚,I-SYNDROME
TCM_TRAIN_0508,train,3,证,I-SYNDROME
TCM_TRAIN_0508,train,4,以,O
TCM_TRAIN_0508,train,5,心,B-SYNDROME
TCM_TRAIN_0508,train,6,阳,I-SYNDROME
TCM_TRAIN_0508,train,7,不,I-SYNDROME
TCM_TRAIN_0508,train,8,足,I-SYNDROME
TCM_TRAIN_0508,train,9,为,O
TCM_TRAIN_0508,train,10,主,O
TCM_TRAIN_0508,train,11,要,O
TCM_TRAIN_0508,train,12,病,B-CONCEPT
TCM_TRAIN_0508,train,13,机,I-CONCEPT
TCM_TRAIN_0508,train,14,。,O
TCM_TRAIN_0509,train,0,心,B-SYNDROME
TCM_TRAIN_0509,train,1,阳,I-SYNDROME
TCM_TRAIN_0509,train,2,虚,I-SYNDROME
TCM_TRAIN_0509,train,3,证,I-SYNDROME
TCM_TRAIN_0509,train,4,可,O
TCM_TRAIN_0509,train,5,导,O
TCM_TRAIN_0509,train,6,致,O
TCM_TRAIN_0509,train,7,血,B-SYNDROME
TCM_TRAIN_0509,train,8,脉,I-SYNDROME
TCM_TRAIN_0509,train,9,温,I-SYNDROME
TCM_TRAIN_0509,train,10,煦,I-SYNDROME
TCM_TRAIN_0509,train,11,不,I-SYNDROME
TCM_TRAIN_0509,train,12,足,I-SYNDROME
TCM_TRAIN_0509,train,13,。,O
TCM_TRAIN_0510,train,0,心,B-SYNDROME
TCM_TRAIN_0510,train,1,阳,I-SYNDROME
TCM_TRAIN_0510,train,2,虚,I-SYNDROME
TCM_TRAIN_0510,train,3,证,I-SYNDROME
TCM_TRAIN_0510,train,4,常,O
TCM_TRAIN_0510,train,5,反,O
TCM_TRAIN_0510,train,6,映,O
TCM_TRAIN_0510,train,7,心,B-SYNDROME
TCM_TRAIN_0510,train,8,阳,I-SYNDROME
TCM_TRAIN_0510,train,9,不,I-SYNDROME
TCM_TRAIN_0510,train,10,足,I-SYNDROME
TCM_TRAIN_0510,train,11,。,O
TCM_TRAIN_0511,train,0,心,B-SYNDROME
TCM_TRAIN_0511,train,1,火,I-SYNDROME
TCM_TRAIN_0511,train,2,亢,I-SYNDROME
TCM_TRAIN_0511,train,3,盛,I-SYNDROME
TCM_TRAIN_0511,train,4,证,I-SYNDROME
TCM_TRAIN_0511,train,5,以,O
TCM_TRAIN_0511,train,6,心,B-CONCEPT
TCM_TRAIN_0511,train,7,火,I-CONCEPT
TCM_TRAIN_0511,train,8,内,I-CONCEPT
TCM_TRAIN_0511,train,9,炽,I-CONCEPT
TCM_TRAIN_0511,train,10,为,O
TCM_TRAIN_0511,train,11,主,O
TCM_TRAIN_0511,train,12,要,O
TCM_TRAIN_0511,train,13,病,B-CONCEPT
TCM_TRAIN_0511,train,14,机,I-CONCEPT
TCM_TRAIN_0511,train,15,。,O
TCM_TRAIN_0512,train,0,心,B-SYNDROME
TCM_TRAIN_0512,train,1,火,I-SYNDROME
TCM_TRAIN_0512,train,2,亢,I-SYNDROME
TCM_TRAIN_0512,train,3,盛,I-SYNDROME
TCM_TRAIN_0512,train,4,证,I-SYNDROME
TCM_TRAIN_0512,train,5,可,O
TCM_TRAIN_0512,train,6,导,O
TCM_TRAIN_0512,train,7,致,O
TCM_TRAIN_0512,train,8,心,B-CONCEPT
TCM_TRAIN_0512,train,9,神,I-CONCEPT
TCM_TRAIN_0512,train,10,被,I-CONCEPT
TCM_TRAIN_0512,train,11,扰,I-CONCEPT
TCM_TRAIN_0512,train,12,。,O
TCM_TRAIN_0513,train,0,心,B-SYNDROME
TCM_TRAIN_0513,train,1,火,I-SYNDROME
TCM_TRAIN_0513,train,2,亢,I-SYNDROME
TCM_TRAIN_0513,train,3,盛,I-SYNDROME
TCM_TRAIN_0513,train,4,证,I-SYNDROME
TCM_TRAIN_0513,train,5,常,O
TCM_TRAIN_0513,train,6,反,O
TCM_TRAIN_0513,train,7,映,O
TCM_TRAIN_0513,train,8,心,B-CONCEPT
TCM_TRAIN_0513,train,9,火,I-CONCEPT
TCM_TRAIN_0513,train,10,内,I-CONCEPT
TCM_TRAIN_0513,train,11,炽,I-CONCEPT
TCM_TRAIN_0513,train,12,。,O
TCM_TRAIN_0514,train,0,心,B-SYNDROME
TCM_TRAIN_0514,train,1,肾,I-SYNDROME
TCM_TRAIN_0514,train,2,不,I-SYNDROME
TCM_TRAIN_0514,train,3,交,I-SYNDROME
TCM_TRAIN_0514,train,4,证,I-SYNDROME
TCM_TRAIN_0514,train,5,以,O
TCM_TRAIN_0514,train,6,肾,B-SYNDROME
TCM_TRAIN_0514,train,7,水,I-SYNDROME
TCM_TRAIN_0514,train,8,不,I-SYNDROME
TCM_TRAIN_0514,train,9,足,I-SYNDROME
TCM_TRAIN_0514,train,10,为,O
TCM_TRAIN_0514,train,11,主,O
TCM_TRAIN_0514,train,12,要,O
TCM_TRAIN_0514,train,13,病,B-CONCEPT
TCM_TRAIN_0514,train,14,机,I-CONCEPT
TCM_TRAIN_0514,train,15,。,O
TCM_TRAIN_0515,train,0,心,B-SYNDROME
TCM_TRAIN_0515,train,1,肾,I-SYNDROME
TCM_TRAIN_0515,train,2,不,I-SYNDROME
TCM_TRAIN_0515,train,3,交,I-SYNDROME
TCM_TRAIN_0515,train,4,证,I-SYNDROME
TCM_TRAIN_0515,train,5,可,O
TCM_TRAIN_0515,train,6,导,O
TCM_TRAIN_0515,train,7,致,O
TCM_TRAIN_0515,train,8,心,B-SYNDROME
TCM_TRAIN_0515,train,9,火,I-SYNDROME
TCM_TRAIN_0515,train,10,偏,I-SYNDROME
TCM_TRAIN_0515,train,11,亢,I-SYNDROME
TCM_TRAIN_0515,train,12,。,O
TCM_TRAIN_0516,train,0,心,B-SYNDROME
TCM_TRAIN_0516,train,1,肾,I-SYNDROME
TCM_TRAIN_0516,train,2,不,I-SYNDROME
TCM_TRAIN_0516,train,3,交,I-SYNDROME
TCM_TRAIN_0516,train,4,证,I-SYNDROME
TCM_TRAIN_0516,train,5,常,O
TCM_TRAIN_0516,train,6,反,O
TCM_TRAIN_0516,train,7,映,O
TCM_TRAIN_0516,train,8,肾,B-SYNDROME
TCM_TRAIN_0516,train,9,水,I-SYNDROME
TCM_TRAIN_0516,train,10,不,I-SYNDROME
TCM_TRAIN_0516,train,11,足,I-SYNDROME
TCM_TRAIN_0516,train,12,。,O
TCM_TRAIN_0517,train,0,肝,B-SYNDROME
TCM_TRAIN_0517,train,1,脾,I-SYNDROME
TCM_TRAIN_0517,train,2,不,I-SYNDROME
TCM_TRAIN_0517,train,3,调,I-SYNDROME
TCM_TRAIN_0517,train,4,证,I-SYNDROME
TCM_TRAIN_0517,train,5,以,O
TCM_TRAIN_0517,train,6,肝,B-CONCEPT
TCM_TRAIN_0517,train,7,失,I-CONCEPT
TCM_TRAIN_0517,train,8,疏,I-CONCEPT
TCM_TRAIN_0517,train,9,泄,I-CONCEPT
TCM_TRAIN_0517,train,10,为,O
TCM_TRAIN_0517,train,11,主,O
TCM_TRAIN_0517,train,12,要,O
TCM_TRAIN_0517,train,13,病,B-CONCEPT
TCM_TRAIN_0517,train,14,机,I-CONCEPT
TCM_TRAIN_0517,train,15,。,O
TCM_TRAIN_0518,train,0,肝,B-SYNDROME
TCM_TRAIN_0518,train,1,脾,I-SYNDROME
TCM_TRAIN_0518,train,2,不,I-SYNDROME
TCM_TRAIN_0518,train,3,调,I-SYNDROME
TCM_TRAIN_0518,train,4,证,I-SYNDROME
TCM_TRAIN_0518,train,5,可,O
TCM_TRAIN_0518,train,6,导,O
TCM_TRAIN_0518,train,7,致,O
TCM_TRAIN_0518,train,8,脾,B-CONCEPT
TCM_TRAIN_0518,train,9,失,I-CONCEPT
TCM_TRAIN_0518,train,10,健,I-CONCEPT
TCM_TRAIN_0518,train,11,运,I-CONCEPT
TCM_TRAIN_0518,train,12,。,O
TCM_TRAIN_0519,train,0,肝,B-SYNDROME
TCM_TRAIN_0519,train,1,脾,I-SYNDROME
TCM_TRAIN_0519,train,2,不,I-SYNDROME
TCM_TRAIN_0519,train,3,调,I-SYNDROME
TCM_TRAIN_0519,train,4,证,I-SYNDROME
TCM_TRAIN_0519,train,5,常,O
TCM_TRAIN_0519,train,6,反,O
TCM_TRAIN_0519,train,7,映,O
TCM_TRAIN_0519,train,8,肝,B-CONCEPT
TCM_TRAIN_0519,train,9,失,I-CONCEPT
TCM_TRAIN_0519,train,10,疏,I-CONCEPT
TCM_TRAIN_0519,train,11,泄,I-CONCEPT
TCM_TRAIN_0519,train,12,。,O
TCM_TRAIN_0520,train,0,肝,B-SYNDROME
TCM_TRAIN_0520,train,1,胃,I-SYNDROME
TCM_TRAIN_0520,train,2,不,I-SYNDROME
TCM_TRAIN_0520,train,3,和,I-SYNDROME
TCM_TRAIN_0520,train,4,证,I-SYNDROME
TCM_TRAIN_0520,train,5,以,O
TCM_TRAIN_0520,train,6,肝,B-SYNDROME
TCM_TRAIN_0520,train,7,气,I-SYNDROME
TCM_TRAIN_0520,train,8,犯,I-SYNDROME
TCM_TRAIN_0520,train,9,胃,I-SYNDROME
TCM_TRAIN_0520,train,10,为,O
TCM_TRAIN_0520,train,11,主,O
TCM_TRAIN_0520,train,12,要,O
TCM_TRAIN_0520,train,13,病,B-CONCEPT
TCM_TRAIN_0520,train,14,机,I-CONCEPT
TCM_TRAIN_0520,train,15,。,O
TCM_TRAIN_0521,train,0,肝,B-SYNDROME
TCM_TRAIN_0521,train,1,胃,I-SYNDROME
TCM_TRAIN_0521,train,2,不,I-SYNDROME
TCM_TRAIN_0521,train,3,和,I-SYNDROME
TCM_TRAIN_0521,train,4,证,I-SYNDROME
TCM_TRAIN_0521,train,5,可,O
TCM_TRAIN_0521,train,6,导,O
TCM_TRAIN_0521,train,7,致,O
TCM_TRAIN_0521,train,8,胃,B-CONCEPT
TCM_TRAIN_0521,train,9,失,I-CONCEPT
TCM_TRAIN_0521,train,10,和,I-CONCEPT
TCM_TRAIN_0521,train,11,降,I-CONCEPT
TCM_TRAIN_0521,train,12,。,O
TCM_TRAIN_0522,train,0,肝,B-SYNDROME
TCM_TRAIN_0522,train,1,胃,I-SYNDROME
TCM_TRAIN_0522,train,2,不,I-SYNDROME
TCM_TRAIN_0522,train,3,和,I-SYNDROME
TCM_TRAIN_0522,train,4,证,I-SYNDROME
TCM_TRAIN_0522,train,5,常,O
TCM_TRAIN_0522,train,6,反,O
TCM_TRAIN_0522,train,7,映,O
TCM_TRAIN_0522,train,8,肝,B-SYNDROME
TCM_TRAIN_0522,train,9,气,I-SYNDROME
TCM_TRAIN_0522,train,10,犯,I-SYNDROME
TCM_TRAIN_0522,train,11,胃,I-SYNDROME
TCM_TRAIN_0522,train,12,。,O
TCM_TRAIN_0523,train,0,脾,B-SYNDROME
TCM_TRAIN_0523,train,1,肾,I-SYNDROME
TCM_TRAIN_0523,train,2,阳,I-SYNDROME
TCM_TRAIN_0523,train,3,虚,I-SYNDROME
TCM_TRAIN_0523,train,4,证,I-SYNDROME
TCM_TRAIN_0523,train,5,以,O
TCM_TRAIN_0523,train,6,脾,B-SYNDROME
TCM_TRAIN_0523,train,7,肾,I-SYNDROME
TCM_TRAIN_0523,train,8,阳,I-SYNDROME
TCM_TRAIN_0523,train,9,虚,I-SYNDROME
TCM_TRAIN_0523,train,10,为,O
TCM_TRAIN_0523,train,11,主,O
TCM_TRAIN_0523,train,12,要,O
TCM_TRAIN_0523,train,13,病,B-CONCEPT
TCM_TRAIN_0523,train,14,机,I-CONCEPT
TCM_TRAIN_0523,train,15,。,O
TCM_TRAIN_0524,train,0,脾,B-SYNDROME
TCM_TRAIN_0524,train,1,肾,I-SYNDROME
TCM_TRAIN_0524,train,2,阳,I-SYNDROME
TCM_TRAIN_0524,train,3,虚,I-SYNDROME
TCM_TRAIN_0524,train,4,证,I-SYNDROME
TCM_TRAIN_0524,train,5,可,O
TCM_TRAIN_0524,train,6,导,O
TCM_TRAIN_0524,train,7,致,O
TCM_TRAIN_0524,train,8,水,B-CONCEPT
TCM_TRAIN_0524,train,9,湿,I-CONCEPT
TCM_TRAIN_0524,train,10,泛,I-CONCEPT
TCM_TRAIN_0524,train,11,滥,I-CONCEPT
TCM_TRAIN_0524,train,12,。,O
TCM_TRAIN_0525,train,0,脾,B-SYNDROME
TCM_TRAIN_0525,train,1,肾,I-SYNDROME
TCM_TRAIN_0525,train,2,阳,I-SYNDROME
TCM_TRAIN_0525,train,3,虚,I-SYNDROME
TCM_TRAIN_0525,train,4,证,I-SYNDROME
TCM_TRAIN_0525,train,5,常,O
TCM_TRAIN_0525,train,6,反,O
TCM_TRAIN_0525,train,7,映,O
TCM_TRAIN_0525,train,8,脾,B-SYNDROME
TCM_TRAIN_0525,train,9,肾,I-SYNDROME
TCM_TRAIN_0525,train,10,阳,I-SYNDROME
TCM_TRAIN_0525,train,11,虚,I-SYNDROME
TCM_TRAIN_0525,train,12,。,O
TCM_TRAIN_0526,train,0,肺,B-SYNDROME
TCM_TRAIN_0526,train,1,肾,I-SYNDROME
TCM_TRAIN_0526,train,2,气,I-SYNDROME
TCM_TRAIN_0526,train,3,虚,I-SYNDROME
TCM_TRAIN_0526,train,4,证,I-SYNDROME
TCM_TRAIN_0526,train,5,以,O
TCM_TRAIN_0526,train,6,肺,B-CONCEPT
TCM_TRAIN_0526,train,7,肾,I-CONCEPT
TCM_TRAIN_0526,train,8,两,I-CONCEPT
TCM_TRAIN_0526,train,9,虚,I-CONCEPT
TCM_TRAIN_0526,train,10,为,O
TCM_TRAIN_0526,train,11,主,O
TCM_TRAIN_0526,train,12,要,O
TCM_TRAIN_0526,train,13,病,B-CONCEPT
TCM_TRAIN_0526,train,14,机,I-CONCEPT
TCM_TRAIN_0526,train,15,。,O
TCM_TRAIN_0527,train,0,肺,B-SYNDROME
TCM_TRAIN_0527,train,1,肾,I-SYNDROME
TCM_TRAIN_0527,train,2,气,I-SYNDROME
TCM_TRAIN_0527,train,3,虚,I-SYNDROME
TCM_TRAIN_0527,train,4,证,I-SYNDROME
TCM_TRAIN_0527,train,5,可,O
TCM_TRAIN_0527,train,6,导,O
TCM_TRAIN_0527,train,7,致,O
TCM_TRAIN_0527,train,8,纳,B-CONCEPT
TCM_TRAIN_0527,train,9,气,I-CONCEPT
TCM_TRAIN_0527,train,10,无,I-CONCEPT
TCM_TRAIN_0527,train,11,力,I-CONCEPT
TCM_TRAIN_0527,train,12,。,O
TCM_TRAIN_0528,train,0,肺,B-SYNDROME
TCM_TRAIN_0528,train,1,肾,I-SYNDROME
TCM_TRAIN_0528,train,2,气,I-SYNDROME
TCM_TRAIN_0528,train,3,虚,I-SYNDROME
TCM_TRAIN_0528,train,4,证,I-SYNDROME
TCM_TRAIN_0528,train,5,常,O
TCM_TRAIN_0528,train,6,反,O
TCM_TRAIN_0528,train,7,映,O
TCM_TRAIN_0528,train,8,肺,B-CONCEPT
TCM_TRAIN_0528,train,9,肾,I-CONCEPT
TCM_TRAIN_0528,train,10,两,I-CONCEPT
TCM_TRAIN_0528,train,11,虚,I-CONCEPT
TCM_TRAIN_0528,train,12,。,O
TCM_TRAIN_0529,train,0,解,B-FORMULA
TCM_TRAIN_0529,train,1,表,I-FORMULA
TCM_TRAIN_0529,train,2,剂,I-FORMULA
TCM_TRAIN_0529,train,3,用,O
TCM_TRAIN_0529,train,4,于,O
TCM_TRAIN_0529,train,5,治,O
TCM_TRAIN_0529,train,6,疗,O
TCM_TRAIN_0529,train,7,表,B-SYNDROME
TCM_TRAIN_0529,train,8,证,I-SYNDROME
TCM_TRAIN_0529,train,9,。,O
TCM_TRAIN_0530,train,0,解,B-FORMULA
TCM_TRAIN_0530,train,1,表,I-FORMULA
TCM_TRAIN_0530,train,2,剂,I-FORMULA
TCM_TRAIN_0530,train,3,体,O
TCM_TRAIN_0530,train,4,现,O
TCM_TRAIN_0530,train,5,相,O
TCM_TRAIN_0530,train,6,应,O
TCM_TRAIN_0530,train,7,治,B-THERAPY
TCM_TRAIN_0530,train,8,法,I-THERAPY
TCM_TRAIN_0530,train,9,的,O
TCM_TRAIN_0530,train,10,配,B-CONCEPT
TCM_TRAIN_0530,train,11,伍,I-CONCEPT
TCM_TRAIN_0530,train,12,特,I-CONCEPT
TCM_TRAIN_0530,train,13,点,I-CONCEPT
TCM_TRAIN_0530,train,14,。,O
TCM_TRAIN_0531,train,0,辛,B-THERAPY
TCM_TRAIN_0531,train,1,温,I-THERAPY
TCM_TRAIN_0531,train,2,解,I-THERAPY
TCM_TRAIN_0531,train,3,表,I-THERAPY
TCM_TRAIN_0531,train,4,剂,I-THERAPY
TCM_TRAIN_0531,train,5,用,O
TCM_TRAIN_0531,train,6,于,O
TCM_TRAIN_0531,train,7,治,O
TCM_TRAIN_0531,train,8,疗,O
TCM_TRAIN_0531,train,9,风,B-SYNDROME
TCM_TRAIN_0531,train,10,寒,I-SYNDROME
TCM_TRAIN_0531,train,11,表,I-SYNDROME
TCM_TRAIN_0531,train,12,证,I-SYNDROME
TCM_TRAIN_0531,train,13,。,O
TCM_TRAIN_0532,train,0,辛,B-THERAPY
TCM_TRAIN_0532,train,1,温,I-THERAPY
TCM_TRAIN_0532,train,2,解,I-THERAPY
TCM_TRAIN_0532,train,3,表,I-THERAPY
TCM_TRAIN_0532,train,4,剂,I-THERAPY
TCM_TRAIN_0532,train,5,体,O
TCM_TRAIN_0532,train,6,现,O
TCM_TRAIN_0532,train,7,相,O
TCM_TRAIN_0532,train,8,应,O
TCM_TRAIN_0532,train,9,治,B-THERAPY
TCM_TRAIN_0532,train,10,法,I-THERAPY
TCM_TRAIN_0532,train,11,的,O
TCM_TRAIN_0532,train,12,配,B-CONCEPT
TCM_TRAIN_0532,train,13,伍,I-CONCEPT
TCM_TRAIN_0532,train,14,特,I-CONCEPT
TCM_TRAIN_0532,train,15,点,I-CONCEPT
TCM_TRAIN_0532,train,16,。,O
TCM_TRAIN_0533,train,0,辛,B-THERAPY
TCM_TRAIN_0533,train,1,凉,I-THERAPY
TCM_TRAIN_0533,train,2,解,I-THERAPY
TCM_TRAIN_0533,train,3,表,I-THERAPY
TCM_TRAIN_0533,train,4,剂,I-THERAPY
TCM_TRAIN_0533,train,5,用,O
TCM_TRAIN_0533,train,6,于,O
TCM_TRAIN_0533,train,7,治,O
TCM_TRAIN_0533,train,8,疗,O
TCM_TRAIN_0533,train,9,风,B-SYNDROME
TCM_TRAIN_0533,train,10,热,I-SYNDROME
TCM_TRAIN_0533,train,11,表,I-SYNDROME
TCM_TRAIN_0533,train,12,证,I-SYNDROME
TCM_TRAIN_0533,train,13,。,O
TCM_TRAIN_0534,train,0,辛,B-THERAPY
TCM_TRAIN_0534,train,1,凉,I-THERAPY
TCM_TRAIN_0534,train,2,解,I-THERAPY
TCM_TRAIN_0534,train,3,表,I-THERAPY
TCM_TRAIN_0534,train,4,剂,I-THERAPY
TCM_TRAIN_0534,train,5,体,O
TCM_TRAIN_0534,train,6,现,O
TCM_TRAIN_0534,train,7,相,O
TCM_TRAIN_0534,train,8,应,O
TCM_TRAIN_0534,train,9,治,B-THERAPY
TCM_TRAIN_0534,train,10,法,I-THERAPY
TCM_TRAIN_0534,train,11,的,O
TCM_TRAIN_0534,train,12,配,B-CONCEPT
