id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities
TCM_TEST_0126,test,若气的升降出入运动失去平衡协调，气化功能失常，或脾、肺、肾及三焦的功能失常，均能导致津液的代谢失常，从而形成津液不足，或停留体内而生痰饮水湿等病理变化。,若气的升降出入运动失去平衡协调，气化功能失常，或脾、肺、肾及三焦的功能失常，均能导致津液的代谢失常，从而形成津液不足，或停留体内而生痰饮水湿等病理变化。,"Disharmony and imbalance of the movement of Qi. or functional disturbance of Qi, the spleen, lungs, kidneys or tri-Jiao all may give rise to disturbance in fluid metabolism, thus producing such pathological changes as insufficiency of body fluid or retention of phlegm and accumulation of dampness.","If the expansion of the Qi into and out of movement leads to loss of balance and coordination, impaired functioning of the Qi, or impaired functioning of the kidneys, lungs, spleen and trifoils, it can lead to impaired metabolism of the Qi-Liquid, resulting in deficiency of Qi-Liquid, or pathogenic changes such as stagnation of the Qi-Liquid and moisture in the body.","If the expansion of the Qi into and out of movement leads to loss of balance and coordination, impaired functioning of the Qi, or impaired functioning of the kidneys, lungs, spleen and trifoils, it can lead to impaired metabolism of the Qi-Liquid, resulting in deficiency of Qi-Liquid, or pathogenic changes such as stagnation of the Qi-Liquid and moisture in the body.","If the expansion of the Qi into and out of movement leads to loss of balance and coordination, impaired functioning of the Qi, or impaired functioning of the kidneys, lungs, spleen and trifoils, it can lead to impaired metabolism of the Qi-Liquid, resulting insufficiency of body fluid, or pathological change such as stagnation of the Qi-Liquid and moisture in the body. Terminology: triple energizer; body fluids; phlegm retention; water-dampness.","If the expansion of the Qi into and out of movement leads to loss of balance and coordination, impaired functioning of the Qi, or impaired functioning of the kidneys, lungs, spleen and trifoils, it can lead to impaired metabolism of the Qi-Liquid, resulting in deficiency of Qi-Liquid, or pathogenic changes such as stagnation of the Qi-Liquid and moisture in the body.",False,"[{""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""三焦"", ""en"": ""triple energizer"", ""type"": ""ORGAN""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""津液不足"", ""en"": ""insufficiency of body fluid"", ""type"": ""PATHOLOGY""}, {""zh"": ""痰饮"", ""en"": ""phlegm retention"", ""type"": ""PATHOLOGY""}, {""zh"": ""水湿"", ""en"": ""water-dampness"", ""type"": ""PATHOLOGY""}, {""zh"": ""病理变化"", ""en"": ""pathological change"", ""type"": ""PATHOLOGY""}]"
TCM_TEST_0127,test,多由燥热之邪或五志之火灼伤律液，或多汗、吐海、失血、或过用辛燥之剂等引起津液耗伤所致。,多由燥热之邪或五志之火灼伤律液，或多汗、吐海、失血、或过用辛燥之剂等引起津液耗伤所致。,"Insufficiency of body fluid is mostly attributable to consumption of body fluid by pathogenic dryness-heat and disorders of five emotions, or profuse perspiration, vomiting, diarrhea, loss of blood or excessive intake of drugs of acrid taste and drying effect. etc.",It is often caused by the pathogenesis of pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic,It is often caused by the pathogenesis of pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic,It is often caused by the pathogenesis of pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic. Terminology: dryness; heat; fire; sweat; blood; body fluids.,It is often caused by the pathogenesis of pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic pathogenic,False,"[{""zh"": ""燥"", ""en"": ""dryness"", ""type"": ""PATHOGEN""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}, {""zh"": ""汗"", ""en"": ""sweat"", ""type"": ""FLUID""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0128,test,津液的输布障碍，是指津液得不到正常的输布，导致津液在体内环流迟缓，或在体内某一局部发生滞留，因而水湿内生，酿痰成饮。,津液的输布障碍，是指津液得不到正常的输布，导致津液在体内环流迟缓，或在体内某一局部发生滞留，因而水湿内生，酿痰成饮。,"By disturbance in distribution of body fluid is meant that it cannot be normally distributed, leading to sluggish circulation and local accumulation of dampness, which is transformed into phlegm retention.","It refers to a deficiency in the normal flow of Qi due to slow flow of Qi fluid within the body or stagnation of Qi fluid in a particular part of the body, resulting in the formation of moisture in the body, resulting in consumption of Qi fluid.","It refers to a deficiency in the normal flow of Qi due to slow flow of Qi fluid within the body or stagnation of Qi fluid in a particular part of the body, resulting in the formation of moisture in the body, resulting in consumption of Qi fluid.","It refers to a deficiency in the normal flow of Qi due to slow flow of Qi fluid within the body or stagnation of Qi fluid in a particular part of the body, resulting in the formation of moisture in the body, resulting in consumption of Qi fluid. Terminology: body fluids; water-dampness; phlegm.","It refers to a deficiency in the normal flow of Qi due to slow flow of Qi fluid within the body or stagnation of Qi fluid in a particular part of the body, resulting in the formation of moisture in the body, resulting in consumption of Qi fluid.",False,"[{""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""水湿"", ""en"": ""water-dampness"", ""type"": ""PATHOLOGY""}, {""zh"": ""痰"", ""en"": ""phlegm"", ""type"": ""PATHOLOGY""}]"
TCM_TEST_0129,test,但由于汗液排泄障碍时，津液代谢后的废液仍可化为尿排出体外，故说肾主宰着津液的排泄。,但由于汗液排泄障碍时，津液代谢后的废液仍可化为尿排出体外，故说肾主宰着津液的排泄。,"Owing to the fact that in case of disturbance in sweat discharge, waste fluid left after metabolism still can be transformed into urine to be discharged from the body, the kidneys are said to govern the excretion of body fluid.","However, due to the deficiency of the excretion of sweat fluid, the excretion of Zinc fluid after its metabolism can still be transformed into urine excretion outside the body, so the spleen dominates the excretion of Zinc fluid.","However, due to the deficiency of the excretion of sweat fluid, the excretion of Zinc fluid after its metabolism can still be transformed into urine excretion outside the body, so the spleen dominates the excretion of Zinc fluid.","However, due to the deficiency of the excretion of sweat fluid, the excretion of Zinc fluid after its metabolism can still be transformed into urine excretion outside the body, so the spleen dominates the excretion of Zinc fluid. Terminology: body fluids; kidneys.","However, due to the deficiency of the excretion of sweat fluid, the excretion of Zinc fluid after its metabolism can still be transformed into urine excretion outside the body, so the spleen dominates the excretion of Zinc fluid.",False,"[{""zh"": ""汗"", ""en"": ""sweat"", ""type"": ""FLUID""}, {""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}, {""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}]"
TCM_TEST_0130,test,肾的功能失常，尿液的生成与排泄障碍、必致水湿潴留泛滥而为水肿。,肾的功能失常，尿液的生成与排泄障碍、必致水湿潴留泛滥而为水肿。,To sum up functional disturbance of the kidneys and disturbance in formation and discharge of urine will eventually lead to water retention thus forming edema.,"The dysfunction of the kidneys, the production of urine and discharge disorders, must lead to flooding of the water and moisturization of the kidneys, causing the kidneys to become flooded with water.","The dysfunction of the kidneys, the production of urine and discharge disorders, must lead to flooding of the water and moisturization of the kidneys, causing the kidneys to become flooded with water.","The dysfunction of the kidneys, the production of urine and discharge disorders, must lead to flooding of the water and moisturization of the kidneys, causing the kidneys to become flooded with water. Terminology: water-dampness; edema.","The dysfunction of the kidneys, the production of urine and discharge disorders, must lead to flooding of the water and moisturization of the kidneys, causing the kidneys to become flooded with water.",False,"[{""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}, {""zh"": ""水湿"", ""en"": ""water-dampness"", ""type"": ""PATHOLOGY""}, {""zh"": ""水肿"", ""en"": ""edema"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0131,test,津液与血同为气的载体，津液大量耗伤丢失，气无所依附，亦随之外脱。,津液与血同为气的载体，津液大量耗伤丢失，气无所依附，亦随之外脱。,"As body fluid and blood are the carrier of Qi, loss of body fluid will deprive Qi of its lodgement and Qiwillbe exhausted externall as well.","It is the carrier of the Qi and blood, and the Qi-Liquids consume and lose a large amount of wounds without being attached to them.","It is the carrier of the Qi and blood, and the Qi-Liquids consume and lose a large amount of wounds without being attached to them.","It is the carrier of the Qi and blood, and the Qi-Liquids consume and lose a large amount of wounds without being attached to them. Terminology: body fluids.","It is the carrier of the Qi and blood, and the Qi-Liquids consume and lose a large amount of wounds without being attached to them.",False,"[{""zh"": ""津液"", ""en"": ""body fluids"", ""type"": ""SUBSTANCE""}, {""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}]"
TCM_TEST_0132,test,因津血同源互渗，各种原因如高热、烧伤、吐泻、大汗出等导致津亏，则不能充盈血脉，而致血容量减少，血液循行滞涩不畅，引致血瘀之病变。,因津血同源互渗，各种原因如高热、烧伤、吐泻、大汗出等导致津亏，则不能充盈血脉，而致血容量减少，血液循行滞涩不畅，引致血瘀之病变。,"As body fluid and blood, derived from the same source, are mutually permeable, loss of body fluid because of nigh fever, burns, vomiting, diarrhea, profuse perspiration, etc., will cause hypovolemia and sluggish circulation of blood, leading to blood stasis.","Due to the interconnection of blood sources, various causes such as excessive heat, burning, vomiting, excessive sweating, etc. lead to the loss of Qi, which can not fill the blood vessels, resulting in a decrease in blood capacity and stagnation of blood circulation, resulting in disease of blood vessels.","Due to the interconnection of blood sources, various causes such as excessive heat, burning, vomiting, excessive sweating, etc. lead to the loss of Qi, which can not fill the blood vessels, resulting in a decrease in blood capacity and stagnation of blood circulation, resulting in disease of blood vessels.","Due to the interconnection of blood sources, various causes such as excessive heat, burning, vomiting, excessive sweating, etc. lead to the loss of Qi, which can not fill the blood stasis, resulting in a decrease in blood capacity and stagnation of blood circulation, resulting in disease of blood vessels. Terminology: purgation; profuse perspiration.","Due to the interconnection of blood sources, various causes such as excessive heat, burning, vomiting, excessive sweating, etc. lead to the loss of Qi, which can not fill the blood vessels, resulting in a decrease in blood capacity and stagnation of blood circulation, resulting in disease of blood vessels.",False,"[{""zh"": ""血"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}, {""zh"": ""泻"", ""en"": ""purgation"", ""type"": ""THERAPY""}, {""zh"": ""大汗"", ""en"": ""profuse perspiration"", ""type"": ""SYMPTOM""}, {""zh"": ""血脉"", ""en"": ""blood vessels"", ""type"": ""TISSUE""}, {""zh"": ""血液"", ""en"": ""blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""血瘀"", ""en"": ""blood stasis"", ""type"": ""PATHOLOGY""}]"
TCM_TEST_0133,test,临床上除有津液不足的表现外，可兼见舌质紫绛，或有瘀点、瘀斑，或见斑疹显露等血瘀征象。,临床上除有津液不足的表现外，可兼见舌质紫绛，或有瘀点、瘀斑，或见斑疹显露等血瘀征象。,"In addition to clinical manifestations, such as insufficiency of body fluid, there are such symptoms of blood stasis as purplish tongue, or petechia ecchymosis, or skin eruption.","In addition to the clinical manifestation of insufficient Qi, it may be accompanied by purplish pathogens of the tongue, or by pathogens, pathogens, or pathogens of the spleen.","In addition to the clinical manifestation of insufficient Qi, it may be accompanied by purplish pathogens of the tongue, or by pathogens, pathogens, or pathogens of the spleen.","In addition to the clinical manifestation of insufficient Qi, it may be accompanied by purplish pathogens of the tongue proper by pathogens, pathogens, or pathogens of the spleen. Terminology: insufficiency of body fluid; blood stasis.","In addition to the clinical manifestation of insufficient Qi, it may be accompanied by purplish pathogens of the tongue, or by pathogens, pathogens, or pathogens of the spleen.",False,"[{""zh"": ""津液不足"", ""en"": ""insufficiency of body fluid"", ""type"": ""PATHOLOGY""}, {""zh"": ""舌质"", ""en"": ""tongue proper"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血瘀"", ""en"": ""blood stasis"", ""type"": ""PATHOLOGY""}]"
TCM_TEST_0134,test,脾主运化水湿，脾的运化失职是湿浊内生的关键，故又称之为脾虚生湿。,脾主运化水湿，脾的运化失职是湿浊内生的关键，故又称之为脾虚生湿。,"As the spleen has the function to transport and transform water, dysfunction of the spleen in transport is a leading cause of production of turbid dampness in the interior.","The main transport of water and moisture by the kidneys is the critical function of transport of water and moisture in the kidneys, which is why it is also referred to as invulnerable moisture in the kidneys.","The main transport of water and moisture by the kidneys is the critical function of transport of water and moisture in the kidneys, which is why it is also referred to as invulnerable moisture in the kidneys.","The main transport of water and moisture by the kidneys is the critical function of transport of water and moisture in the kidneys, which is why it is also referred to as invulnerable moisture in the kidneys. Terminology: spleen; transportation and transformation; water-dampness; transportation and transformation; dampness.","The main transport of water and moisture by the kidneys is the critical function of transport of water and moisture in the kidneys, which is why it is also referred to as invulnerable moisture in the kidneys.",False,"[{""zh"": ""脾"", ""en"": ""spleen"", ""type"": ""ORGAN""}, {""zh"": ""主运化"", ""en"": ""transportation and transformation"", ""type"": ""FUNCTION""}, {""zh"": ""水湿"", ""en"": ""water-dampness"", ""type"": ""PATHOLOGY""}, {""zh"": ""运化"", ""en"": ""transportation and transformation"", ""type"": ""FUNCTION""}, {""zh"": ""湿"", ""en"": ""dampness"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0135,test,常见如肝气郁结、气郁化火，发为肝火。,常见如肝气郁结、气郁化火，发为肝火。,"For instance, stagnation of liver-Qi gives rise to liver-fire.",It is usually manifested by the formation of the liver-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi,It is usually manifested by the formation of the liver-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi,It is usually manifested by the formation of the liver-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi. Terminology: fire.,It is usually manifested by the formation of the liver-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi-Qi,False,"[{""zh"": ""肝气"", ""en"": ""liver-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}, {""zh"": ""肝"", ""en"": ""liver"", ""type"": ""ORGAN""}]"
TCM_TEST_0136,test,因此，脏腑病机在病机理论中占有极其重要的地位、是辩证论治的主要理论根据。,因此，脏腑病机在病机理论中占有极其重要的地位、是辩证论治的主要理论根据。,"Therefore, pathogenesis of Zang-Fu organs occupies an important place in the theory of pathogenesis, and forms the foundation of""treatment based on differential diagnosis"".","Therefore, the pathogenic organs of the kidneys occupy an extremely important position in the theory of pathogenic organs.","Therefore, the pathogenic organs of the kidneys occupy an extremely important position in the theory of pathogenic organs.","Therefore, the pathogenesis organs of the kidneys occupy an extremely important position in the theory of pathogenic organs. Terminology: Zang-Fu organs; syndrome.","Therefore, the pathogenic organs of the kidneys occupy an extremely important position in the theory of pathogenic organs.",False,"[{""zh"": ""脏腑"", ""en"": ""Zang-Fu organs"", ""type"": ""ORGAN_SYSTEM""}, {""zh"": ""病机"", ""en"": ""pathogenesis"", ""type"": ""PATHOGENESIS""}, {""zh"": ""证"", ""en"": ""syndrome"", ""type"": ""SYNDROME""}]"
TCM_TEST_0137,test,虚火内迫血脉，可见舌质红，脉细数。,虚火内迫血脉，可见舌质红，脉细数。,"When fire of deficiency type attacks the blood vessels, there will be such symptoms as red tongue and small rapid pulse.","In the absence of fire, the blood vessels are constricted, the tongue is red, and the pulse is numbered.","In the absence of fire, the blood vessels are constricted, the tongue is red, and the pulse is numbered.","In the absence of fire, the blood vessels are constricted, the tongue is red, and the pulse is numbered. Terminology: tongue proper.","In the absence of fire, the blood vessels are constricted, the tongue is red, and the pulse is numbered.",False,"[{""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}, {""zh"": ""血脉"", ""en"": ""blood vessels"", ""type"": ""TISSUE""}, {""zh"": ""舌质"", ""en"": ""tongue proper"", ""type"": ""DIAGNOSIS""}, {""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0138,test,甚则气血凝滞而不通，则可见心悸怔忡、心前区暴痛、重者肢冷、脉伏不出、汗出而脱厥。,甚则气血凝滞而不通，则可见心悸怔忡、心前区暴痛、重者肢冷、脉伏不出、汗出而脱厥。,"In severe cases. there may appear stagnation and blockage of Qi and blood, manifested by severe palpitation, sudden attack of pain in the precordium, even cold limbs in severe cases, deep-seated pulse, and syncope after profuse sweating.","In addition, stagnation of the Qi and blood may result in heart failure, severe pain in the frontal region of the heart, coldness of the limbs of heavy persons, failure of the pulse to bend, and exhaustion of sweat.","In addition, stagnation of the Qi and blood may result in heart failure, severe pain in the frontal region of the heart, coldness of the limbs of heavy persons, failure of the pulse to bend, and exhaustion of sweat.","In addition, stagnation of the Qi and blood may result in heart failure, severe pain in the frontal region of the heart, coldness of the limbs of heavy persons, failure of the pulse to bend, and exhaustion of sweat. Terminology: palpitation; perspiration.","In addition, stagnation of the Qi and blood may result in heart failure, severe pain in the frontal region of the heart, coldness of the limbs of heavy persons, failure of the pulse to bend, and exhaustion of sweat.",False,"[{""zh"": ""气血"", ""en"": ""Qi and blood"", ""type"": ""SUBSTANCE""}, {""zh"": ""心悸"", ""en"": ""palpitation"", ""type"": ""SYMPTOM""}, {""zh"": ""心"", ""en"": ""heart"", ""type"": ""ORGAN""}, {""zh"": ""脉"", ""en"": ""pulse"", ""type"": ""DIAGNOSIS""}, {""zh"": ""汗出"", ""en"": ""perspiration"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0139,test,但肺失宣发与肺失肃降在病理过程中常相互影响，因而均可导致肺气上逆而见咳喘，或致水道不能通调而致水肿、尿少。,但肺失宣发与肺失肃降在病理过程中常相互影响，因而均可导致肺气上逆而见咳喘，或致水道不能通调而致水肿、尿少。,"However, weakened dispersing function and impairment of purifying and descending function of the lungs may influence each other in the pathologic process, either of which may cause abnormal rising of the lung-Qi, giving rise to cough and dyspnea, or disturbance in water metabolism manifested by edema and oliguria.","However, deficiency of the lungs and deficiency of the spleen of the lungs often interact with each other in pathological processes, which can lead to retrograde pulmonary Qi and asthma, or to insufficient fluid and urine due to insufficiency of the water channels.","However, deficiency of the lungs and deficiency of the spleen of the lungs often interact with each other in pathological processes, which can lead to retrograde pulmonary Qi and asthma, or to insufficient fluid and urine due to insufficiency of the water channels.","However, deficiency of the lungs and deficiency of the spleen of the lungs often interact with each other in pathological processes, which can lead to retrograde pulmonary Qi and asthma, or to insufficient fluid and urine due to insufficiency of the water channels. Terminology: dispersing; descending; lung-Qi; dyspnea; edema.","However, deficiency of the lungs and deficiency of the spleen of the lungs often interact with each other in pathological processes, which can lead to retrograde pulmonary Qi and asthma, or to insufficient fluid and urine due to insufficiency of the water channels.",False,"[{""zh"": ""肺"", ""en"": ""lungs"", ""type"": ""ORGAN""}, {""zh"": ""宣发"", ""en"": ""dispersing"", ""type"": ""FUNCTION""}, {""zh"": ""肃降"", ""en"": ""descending"", ""type"": ""FUNCTION""}, {""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}, {""zh"": ""肺气"", ""en"": ""lung-Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}, {""zh"": ""水"", ""en"": ""water"", ""type"": ""ELEMENT""}, {""zh"": ""水肿"", ""en"": ""edema"", ""type"": ""SYMPTOM""}, {""zh"": ""尿"", ""en"": ""urine"", ""type"": ""FLUID""}]"
TCM_TEST_0140,test,肾失封藏，则肾精易于流失，可见遗精、滑泄，影响纳气功能，可见气浮于上，动则气喘。,肾失封藏，则肾精易于流失，可见遗精、滑泄，影响纳气功能，可见气浮于上，动则气喘。,"Due to dysfunction of the kidneys, the kidnely-essence is easily lost, thus leading to seminal emission and spermatorrhea.","When the spleen is not contained, the spleen tends to disappear easily, resulting in excretion and excretion, which affects the function of the spleen and Qi, and the upward flow of Qi, resulting in asthma.","When the spleen is not contained, the spleen tends to disappear easily, resulting in excretion and excretion, which affects the function of the spleen and Qi, and the upward flow of Qi, resulting in asthma.","When the spleen is not contained, the spleen tends to disappear easily, resulting in excretion and excretion, which affects the function of the spleen and Qi, and the upward flow of Qi, resulting in asthma. Terminology: kidneys; kidney essence; essence; reception of air; dyspnea.","When the spleen is not contained, the spleen tends to disappear easily, resulting in excretion and excretion, which affects the function of the spleen and Qi, and the upward flow of Qi, resulting in asthma.",False,"[{""zh"": ""肾"", ""en"": ""kidneys"", ""type"": ""ORGAN""}, {""zh"": ""肾精"", ""en"": ""kidney essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""精"", ""en"": ""essence"", ""type"": ""SUBSTANCE""}, {""zh"": ""纳气"", ""en"": ""reception of air"", ""type"": ""FUNCTION""}, {""zh"": ""气"", ""en"": ""Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""喘"", ""en"": ""dyspnea"", ""type"": ""SYMPTOM""}]"
TCM_TEST_0141,test,寒客胃腑、气机郁滞、络脉收引，故常出现较剧烈的脘痛，痛得温而减的病理表现。,寒客胃腑、气机郁滞、络脉收引，故常出现较剧烈的脘痛，痛得温而减的病理表现。,"The stomach-cold leads to sluggish functional activities of Qi and contraction of meridians, often marked by severe epigastric pain which is relieved by warmth.","It is often accompanied by severe pain in the stomach, stagnation of the spleen, retention of the retina and the retention of the retina.","It is often accompanied by severe pain in the stomach, stagnation of the spleen, retention of the retina and the retention of the retina.","It is often accompanied by severe pain in the stomach, stagnation of the spleen, retention of the retina and the retention of the retina. Terminology: cold; Fu; functional activities of Qi; collaterals; pathological.","It is often accompanied by severe pain in the stomach, stagnation of the spleen, retention of the retina and the retention of the retina.",False,"[{""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""胃"", ""en"": ""stomach"", ""type"": ""ORGAN""}, {""zh"": ""腑"", ""en"": ""Fu"", ""type"": ""ORGAN""}, {""zh"": ""气机"", ""en"": ""functional activities of Qi"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""络脉"", ""en"": ""collaterals"", ""type"": ""MERIDIAN""}, {""zh"": ""病理"", ""en"": ""pathological"", ""type"": ""PATHOLOGY""}]"
